,yaw,yaw deg,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross,uva,uva cali,azimuth ,az deg,acc dot deg,acc cross deg,gyro dot deg
110,2.529897472,144.9524478,1.006529799,0.191737832,1.006529799,0.191737832,109,0.919,3.753287835,215.0475522,57.66990945,57.66990945,10.98576854
111,-2.04730649,-117.3020212,1.43993142,0.076452507,1.43993142,0.076452507,61,0.4198,2.04730649,117.3020212,82.50199317,82.50199317,4.380405963
112,0.740610941,42.43388117,1.00463158,1.500792565,1.00463158,1.500792565,41,0.2118,5.542574366,317.5661188,57.56114948,57.56114948,85.9890799
113,-1.743829525,-99.91407197,2.04562709,1.276728099,1.095965564,1.276728099,44,0.243,1.743829525,99.91407197,117.2057987,62.79420131,73.15113167
114,-2.013308733,-115.3540933,1.293719532,1.148754986,1.293719532,1.148754986,133,1.1686,2.013308733,115.3540933,74.12466906,74.12466906,65.81881241
115,1.942703575,111.3087157,0.386153989,1.136137146,0.386153989,1.136137146,76,0.5758,4.340481732,248.6912843,22.12499381,22.12499381,65.0958634
116,-2.7677638,-158.5811844,1.341974707,1.098959991,1.341974707,1.098959991,47,0.2742,2.7677638,158.5811844,76.88948691,76.88948691,62.96576935
117,-2.654628139,-152.0989886,1.149107459,1.869181798,1.149107459,1.272410856,47,0.2742,2.654628139,152.0989886,65.83900762,65.83900762,107.0962281
118,-1.281573889,-73.42877495,1.483935508,2.104819804,1.483935508,1.03677285,119,1.023,1.281573889,73.42877495,85.02324166,85.02324166,120.5972914
119,0.946389464,54.22412207,0.463028153,1.517900941,0.463028153,1.517900941,61,0.4198,5.336795843,305.7758779,26.52955897,26.52955897,86.96931763
120,2.841603324,162.8118775,0.654135531,2.221541833,0.654135531,0.920050821,47,0.2742,3.441581983,197.1881225,37.47920517,37.47920517,127.284971
121,-0.393649302,-22.55444361,1.063771192,1.984825591,1.063771192,1.156767063,96,0.7838,0.393649302,22.55444361,60.94959968,60.94959968,113.7221294
122,0.326271423,18.69397549,0.754894083,0.990946842,0.754894083,0.990946842,51,0.3158,5.956913885,341.3060245,43.25224494,43.25224494,56.77707179
123,2.481251762,142.1652539,0.654964419,1.621469923,0.654964419,1.52012273,48,0.2846,3.801933545,217.8347461,37.52669696,37.52669696,92.90338321
124,-2.162983734,-123.9298391,1.469822145,1.806782234,1.469822145,1.33481042,48,0.2846,2.162983734,123.9298391,84.21460557,84.21460557,103.5209965
125,2.127675089,121.9068028,0.493023988,1.140711815,0.493023988,1.140711815,34,0.139,4.155510218,238.0931972,28.24819369,28.24819369,65.35797263
126,0.761099029,43.60776214,0.572056528,1.183828243,0.572056528,1.183828243,36,0.1598,5.522086278,316.3922379,32.77642472,32.77642472,67.82836197
127,-0.001625126,-0.09311285,1.060531309,0.487292528,1.060531309,0.487292528,30,0.0974,0.001625126,0.09311285,60.76396807,60.76396807,27.91980526
128,-1.179616324,-67.58703682,1.435022577,0.672234878,1.435022577,0.672234878,65,0.4614,1.179616324,67.58703682,82.22073716,82.22073716,38.51622132
129,-2.359567875,-135.1932807,1.375171208,0.341740866,1.375171208,0.341740866,125,1.0854,2.359567875,135.1932807,78.79150633,78.79150633,19.58030933
130,2.984416459,170.9944674,1.12330358,0.42955588,1.12330358,0.42955588,66,0.4718,3.298768848,189.0055326,64.36055426,64.36055426,24.61173901
131,0.80454708,46.09715212,0.719166128,0.397968513,0.719166128,0.397968513,43,0.2326,5.478638227,313.9028479,41.20518388,41.20518388,22.80191618
132,0.947397391,54.28187205,0.53799082,0.761345317,0.53799082,0.761345317,37,0.1702,5.335787916,305.718128,30.82460341,30.82460341,43.62187339
133,1.318689591,75.55534808,0.137456602,0.766021661,0.137456602,0.766021661,35,0.1494,4.964495716,284.4446519,7.875683182,7.875683182,43.88980817
134,0.658723845,37.74209619,0.62315891,1.217368933,0.62315891,1.217368933,34,0.139,5.624461462,322.2579038,35.70437553,35.70437553,69.750102
135,1.143515402,65.51860632,0.481204976,1.531226134,0.481204976,1.531226134,31,0.1078,5.139669906,294.4813937,27.57101422,27.57101422,87.73279494
136,2.480126775,142.1007969,0.675567244,1.193918898,0.675567244,1.193918898,30,0.0974,3.803058532,217.8992031,38.70715183,38.70715183,68.40651396
137,2.577293124,147.6680186,0.724477632,2.849254602,0.724477632,0.292338051,40,0.2014,3.705892183,212.3319814,41.50951068,41.50951068,163.2502635
138,2.555122998,146.3977639,0.693677624,2.783604793,0.693677624,0.357987861,34,0.139,3.728062309,213.6022361,39.74480021,39.74480021,159.4888064
139,2.682984484,153.7236874,0.806293181,1.084402571,0.806293181,1.084402571,41,0.2118,3.600200823,206.2763126,46.19719634,46.19719634,62.13169061
140,1.292843402,74.07447052,0.396982144,1.398177846,0.396982144,1.398177846,38,0.1806,4.990341905,285.9255295,22.7454014,22.7454014,80.10968957
141,1.173401974,67.23098079,0.33513188,1.299960191,0.33513188,1.299960191,45,0.2534,5.109783333,292.7690192,19.20164231,19.20164231,74.48223249
142,1.218763575,69.83000907,0.344744008,2.134453434,0.344744008,1.007139219,45,0.2534,5.064421732,290.1699909,19.75237666,19.75237666,122.2951734
143,0.531847157,30.47259747,0.779584077,1.510429734,0.779584077,1.510429734,44,0.243,5.75133815,329.5274025,44.66687737,44.66687737,86.541249
144,0.768384076,44.0251646,0.592460753,1.864078933,0.592460753,1.277513721,37,0.1702,5.514801231,315.9748354,33.94550068,33.94550068,106.8038555
145,0.165704083,9.494144628,0.804349472,1.606341175,0.804349472,1.535251478,37,0.1702,6.117481224,350.5058554,46.08583001,46.08583001,92.03656981
146,-0.360264594,-20.64164076,1.122940735,1.701708262,1.122940735,1.439884392,31,0.1078,0.360264594,20.64164076,64.33976475,64.33976475,97.50070135
147,-0.789644371,-45.24328978,1.248541167,1.956088132,1.248541167,1.185504521,43,0.2326,0.789644371,45.24328978,71.53613944,71.53613944,112.0755943
148,-0.493669425,-28.28517455,1.327246039,2.536800398,1.327246039,0.604792256,41,0.2118,0.493669425,28.28517455,76.04559641,76.04559641,145.3479563
149,0.101318832,5.805141453,0.961878085,1.987105622,0.961878085,1.154487032,42,0.2222,6.181866475,354.1948585,55.1115547,55.1115547,113.8527656
150,0.737162061,42.23627489,0.700634934,1.496561552,0.700634934,1.496561552,39,0.191,5.546023247,317.7637251,40.14342472,40.14342472,85.7466607
151,1.496939263,85.76830194,0.261223484,0.712310603,0.261223484,0.712310603,28,0.0766,4.786246044,274.2316981,14.96700317,14.96700317,40.81239124
152,1.487265219,85.21402004,0.404730121,0.705820449,0.404730121,0.705820449,37,0.1702,4.795920089,274.78598,23.18932778,23.18932778,40.44053284
153,1.512310346,86.64900012,0.040488992,1.695454522,0.040488992,1.446138132,36,0.1598,4.770874962,273.3509999,2.319848338,2.319848338,97.14238846
154,1.615194663,92.5438373,0.182010341,1.794023526,0.182010341,1.347569128,36,0.1598,4.667990644,267.4561627,10.42842436,10.42842436,102.7899764
155,2.253592174,129.1213203,0.551505157,1.114999888,0.551505157,1.114999888,38,0.1806,4.029593133,230.8786797,31.5989179,31.5989179,63.88478773
156,3.023725466,173.2467076,1.048570411,1.632223726,1.048570411,1.509368928,43,0.2326,3.259459841,186.7532924,60.07865906,60.07865906,93.51953072
157,3.139674637,179.8901058,1.148394995,1.572964645,1.148394995,1.568628009,41,0.2118,3.14351067,180.1098942,65.79818642,65.79818642,90.12423547
158,1.458607399,83.57204793,0.302576481,1.740366595,0.302576481,1.401226059,40,0.2014,4.824577908,276.4279521,17.33635531,17.33635531,99.71566068
159,0.495513039,28.39080583,0.708269816,1.381612838,0.708269816,1.381612838,39,0.191,5.787672268,331.6091942,40.5808712,40.5808712,79.16058455
160,-1.519418254,-87.05625327,1.612166342,1.884698531,1.529426312,1.256894122,63,0.4406,1.519418254,87.05625327,92.37032727,87.62967273,107.9852715
161,-2.845062685,-163.0100843,1.267785741,1.751416771,1.267785741,1.390175883,91,0.7318,2.845062685,163.0100843,72.63877229,72.63877229,100.3487891
162,0.728627693,41.74729163,0.580203799,2.274739832,0.580203799,0.866852821,49,0.295,5.554557614,318.2527084,33.24322896,33.24322896,130.3329919
163,-0.345008058,-19.76750564,1.259776107,2.73122952,1.259776107,0.410363133,46,0.2638,0.345008058,19.76750564,72.17985405,72.17985405,156.4879244
164,-1.397442935,-80.06758227,1.372647564,1.070304786,1.372647564,1.070304786,94,0.763,1.397442935,80.06758227,78.64691218,78.64691218,61.32394703
165,-1.569770756,-89.94123911,1.42986028,1.287770574,1.42986028,1.287770574,149,1.335,1.569770756,89.94123911,81.92495937,81.92495937,73.78381888
166,-0.960975786,-55.05985675,1.461544305,2.848634985,1.461544305,0.292957669,124,1.075,0.960975786,55.05985675,83.74032028,83.74032028,163.214762
167,-2.622122091,-150.2365292,1.145159345,2.89283797,1.145159345,0.248754684,78,0.5966,2.622122091,150.2365292,65.61279734,65.61279734,165.7474065
168,1.630155792,93.40104683,0.302565857,2.579472406,0.302565857,0.562120248,38,0.1806,4.653029515,266.5989532,17.33574661,17.33574661,147.7928822
169,1.609175008,92.19893645,0.267385064,2.510752541,0.267385064,0.630840113,37,0.1702,4.674010299,267.8010635,15.32003568,15.32003568,143.855524
170,1.631659294,93.48719115,0.224385805,3.092340824,0.224385805,0.04925183,35,0.1494,4.651526013,266.5128088,12.8563596,12.8563596,177.178078
171,2.2752802,130.3639527,0.572110481,2.030323144,0.572110481,1.11126951,37,0.1702,4.007905107,229.6360473,32.77951599,32.77951599,116.3289472
172,1.760785094,100.8855545,0.394002081,2.859612393,0.394002081,0.28198026,39,0.191,4.522400213,259.1144455,22.57465635,22.57465635,163.8437212
173,2.564990351,146.9631216,0.684842946,2.041781308,0.684842946,1.099811346,36,0.1598,3.718194956,213.0368784,39.23861046,39.23861046,116.9854516
174,3.070163287,175.9073988,0.805764541,2.018909841,0.805764541,1.122682813,66,0.4718,3.21302202,184.0926012,46.16690746,46.16690746,115.6750131
175,-2.588312925,-148.2994066,1.012992423,2.726746042,1.012992423,0.414846612,121,1.0438,2.588312925,148.2994066,58.04019052,58.04019052,156.23104
176,-1.533126084,-87.84165405,1.633160154,2.841990096,1.508432499,0.299602558,163,1.4806,1.533126084,87.84165405,93.57318411,86.42681589,162.8340379
177,0.485832973,27.83617891,0.899224138,1.368692205,0.899224138,1.368692205,74,0.555,5.797352334,332.1638211,51.52174796,51.52174796,78.42028682
178,0.655093845,37.53411251,0.630139053,2.061911255,0.630139053,1.079681399,54,0.347,5.628091462,322.4658875,36.10430827,36.10430827,118.1388126
179,2.452005648,140.4895749,0.672752544,0.957538225,0.672752544,0.957538225,41,0.2118,3.83117966,219.5104251,38.54588141,38.54588141,54.86289902
180,-1.988098833,-113.9096724,1.510312767,1.271765772,1.510312767,1.271765772,99,0.815,1.988098833,113.9096724,86.53454729,86.53454729,72.86681124
181,-0.966768783,-55.391771,1.594853252,2.9957221,1.546739401,0.145870554,113,0.9606,0.966768783,55.391771,91.3783603,88.6216397,171.6422329
182,0.15536994,8.902041821,0.941610335,0.894534008,0.941610335,0.894534008,61,0.4198,6.127815367,351.0979582,53.95029814,53.95029814,51.25302329
183,1.190759,68.22546514,0.390127642,1.818324729,0.390127642,1.323267924,49,0.295,5.092426307,291.7745349,22.35266733,22.35266733,104.1823328
184,2.268257405,129.9615762,0.548347126,1.74991247,0.548347126,1.391680183,39,0.191,4.014927902,230.0384238,31.41797602,31.41797602,100.2625991
185,-2.602396754,-149.1063506,1.18877103,2.65898055,1.18877103,0.482612104,53,0.3366,2.602396754,149.1063506,68.11156283,68.11156283,152.3483633
186,-1.671021348,-95.74247071,1.517960087,2.433466862,1.517960087,0.708125792,128,1.1166,1.671021348,95.74247071,86.97270644,86.97270644,139.4273808
187,-1.327312055,-76.04937884,1.567625475,1.793698177,1.567625475,1.347894477,123,1.0646,1.327312055,76.04937884,89.81832358,89.81832358,102.7713352
188,-1.651704841,-94.6357164,1.610595957,2.140818575,1.530996696,1.000774079,153,1.3766,1.651704841,94.6357164,92.28035085,87.71964915,122.659869
189,-2.460577381,-140.9806991,1.281613102,0.959701088,1.281613102,0.959701088,163,1.4806,2.460577381,140.9806991,73.4310217,73.4310217,54.98682195
190,1.343822803,76.99537503,0.261927839,0.67956557,0.261927839,0.67956557,75,0.5654,4.939362504,283.004625,15.00735974,15.00735974,38.93623906
191,0.196220861,11.24262718,0.938795858,0.805894519,0.938795858,0.805894519,44,0.243,6.086964446,348.7573728,53.78904048,53.78904048,46.17435469
192,-1.155882577,-66.22719325,1.421112935,0.883918585,1.421112935,0.883918585,66,0.4718,1.155882577,66.22719325,81.42377338,81.42377338,50.64480434
193,-2.924333614,-167.551974,1.008272445,0.960157113,1.008272445,0.960157113,107,0.8982,2.924333614,167.551974,57.76975568,57.76975568,55.01295026
194,0.846045252,48.47482223,0.522578863,0.97785849,0.522578863,0.97785849,56,0.3678,5.437140055,311.5251778,29.9415633,29.9415633,56.02716442
195,-0.309029535,-17.7060881,1.119860802,0.567758946,1.119860802,0.567758946,33,0.1286,0.309029535,17.7060881,64.16329761,64.16329761,32.53019141
196,-0.60047177,-34.40449814,1.316522859,1.00342473,1.316522859,1.00342473,61,0.4198,0.60047177,34.40449814,75.43120345,75.43120345,57.4920021
197,-1.318995037,-75.5728488,1.578179573,2.180893917,1.563413081,0.960698736,106,0.8878,1.318995037,75.5728488,90.42302883,89.57697117,124.956017
198,-1.890706252,-108.3294886,1.680661761,2.205129813,1.460930892,0.936462841,127,1.1062,1.890706252,108.3294886,96.29482571,83.70517429,126.3446315
199,-2.173557681,-124.5356816,1.452029286,2.797152413,1.452029286,0.34444024,114,0.971,2.173557681,124.5356816,83.19514982,83.19514982,160.2650279
200,2.586392815,148.1893925,0.734711052,1.33277801,0.734711052,1.33277801,63,0.4406,3.696792492,211.8106075,42.09584244,42.09584244,76.36255498
201,2.91779118,167.1771201,0.799879964,2.561635249,0.799879964,0.579957404,62,0.4302,3.365394127,192.8228799,45.82974607,45.82974607,146.7708884
202,-1.154829144,-66.16683601,1.257882687,1.113384481,1.257882687,1.113384481,145,1.2934,1.154829144,66.16683601,72.07136911,72.07136911,63.79223176
203,-0.231892312,-13.28645078,0.984949651,1.032347506,0.984949651,1.032347506,79,0.607,0.231892312,13.28645078,56.43345802,56.43345802,59.14915507
204,1.81334484,103.8970061,0.300017804,1.745944083,0.300017804,1.39564857,48,0.2846,4.469840467,256.1029939,17.18975397,17.18975397,100.0352272
205,-3.093460838,-177.2422501,0.989439396,0.609062461,0.989439396,0.609062461,36,0.1598,3.093460838,177.2422501,56.69070148,56.69070148,34.89670847
206,-2.092041619,-119.8651553,1.491455383,2.126742747,1.491455383,1.014849907,117,1.0022,2.092041619,119.8651553,85.4540988,85.4540988,121.8533835
207,-1.640349207,-93.98508649,1.472149943,1.274294552,1.472149943,1.274294552,154,1.387,1.640349207,93.98508649,84.34797855,84.34797855,73.0116997
208,-0.818478605,-46.89536971,1.381025866,1.898731841,1.381025866,1.242860812,119,1.023,0.818478605,46.89536971,79.1269535,79.1269535,108.7893209
209,-0.189768419,-10.87292951,1.131725948,1.955842065,1.131725948,1.185750589,75,0.5654,0.189768419,10.87292951,64.84312041,64.84312041,112.0614957
210,0.12396148,7.102469647,0.89985489,1.533636191,0.89985489,1.533636191,48,0.2846,6.159223827,352.8975304,51.55788738,51.55788738,87.87088107
211,0.765432706,43.85606356,0.581169239,2.214150545,0.581169239,0.927442109,42,0.2222,5.517752601,316.1439364,33.29854459,33.29854459,126.8614814
212,0.828712924,47.48175299,0.541733072,2.197289587,0.541733072,0.944303067,43,0.2326,5.454472383,312.518247,31.03901866,31.03901866,125.8954197
213,1.52355786,87.29343524,0.042810173,2.252521671,0.042810173,0.889070983,37,0.1702,4.759627447,272.7065648,2.452842248,2.452842248,129.059985
214,1.345795318,77.10839182,0.417870339,2.193318975,0.417870339,0.948273679,37,0.1702,4.937389989,282.8916082,23.94220681,23.94220681,125.6679204
215,1.934848371,110.8586457,0.392849084,1.823137241,0.392849084,1.318455413,38,0.1806,4.348336936,249.1413543,22.50859448,22.50859448,104.4580694
216,3.085360515,176.7781358,0.896321449,1.615203689,0.896321449,1.526388965,47,0.2742,3.197824792,183.2218642,51.35543614,51.35543614,92.54435442
217,-1.534194513,-87.90287055,1.441930081,1.926125712,1.441930081,1.215466942,152,1.3662,1.534194513,87.90287055,82.61650797,82.61650797,110.3588741
218,0.353873561,20.27546153,0.970938248,0.673159762,0.970938248,0.673159762,82,0.6382,5.929311746,339.7245385,55.63066379,55.63066379,38.5692133
219,0.302496832,17.33179176,0.702621593,2.531420575,0.702621593,0.610172079,49,0.295,5.980688476,342.6682082,40.25725189,40.25725189,145.0397151
220,2.357582781,135.0795432,0.600714156,2.057081802,0.600714156,1.084510852,42,0.2222,3.925602526,224.9204568,34.41838581,34.41838581,117.8621053
221,2.839548881,162.6941666,0.806288172,1.528597717,0.806288172,1.528597717,53,0.3366,3.443636426,197.3058334,46.19690933,46.19690933,87.58219776
222,1.757591196,100.7025576,0.414177157,0.072059774,0.414177157,0.072059774,42,0.2222,4.525594111,259.2974424,23.73060305,23.73060305,4.128720904
223,0.444335948,25.45857451,0.669255589,0.823659986,0.669255589,0.823659986,38,0.1806,5.838849359,334.5414255,38.34552067,38.34552067,47.19224094
224,-0.132996248,-7.620123697,1.117687488,1.653315925,1.117687488,1.488276728,38,0.1806,0.132996248,7.620123697,64.03877589,64.03877589,94.72802473
225,-0.90839762,-52.04734974,1.518811744,0.861152022,1.518811744,0.861152022,44,0.243,0.90839762,52.04734974,87.02150278,87.02150278,49.34037639
226,-0.904641105,-51.8321173,1.400104247,0.866513351,1.400104247,0.866513351,88,0.7006,0.904641105,51.8321173,80.22006424,80.22006424,49.64755788
227,-1.602253406,-91.80235787,1.470442983,1.02331043,1.470442983,1.02331043,146,1.3038,1.602253406,91.80235787,84.25017691,84.25017691,58.63136876
228,-2.495554685,-142.984751,1.252799867,1.431281209,1.252799867,1.431281209,116,0.9918,2.495554685,142.984751,71.78014495,71.78014495,82.00637256
229,2.996689219,171.6976448,0.88928297,1.140278939,0.88928297,1.140278939,69,0.503,3.286496088,188.3023552,50.95216098,50.95216098,65.33317065
230,2.297587938,131.6420919,0.567792312,0.624062977,0.567792312,0.624062977,48,0.2846,3.985597369,228.3579081,32.53210312,32.53210312,35.75617471
231,0.945971151,54.20015449,0.602174878,0.598994624,0.602174878,0.598994624,41,0.2118,5.337214156,305.7998455,34.50207905,34.50207905,34.31986391
232,1.559423157,89.34836536,0.197127499,2.063657435,0.197127499,1.077935219,39,0.191,4.72376215,270.6516346,11.29457374,11.29457374,118.2388614
233,-0.120848948,-6.924134659,0.865627759,0.427334985,0.865627759,0.427334985,38,0.1806,0.120848948,6.924134659,49.59681721,49.59681721,24.48449107
234,0.112401481,6.44013047,0.976591884,1.247071408,0.976591884,1.247071408,39,0.191,6.170783826,353.5598695,55.95459326,55.95459326,71.45192841
235,-0.624683074,-35.79170368,1.326028274,1.129786414,1.326028274,1.129786414,56,0.3678,0.624683074,35.79170368,75.97582359,75.97582359,64.73199326
236,-0.909857017,-52.13096702,1.342917395,1.632769548,1.342917395,1.508823105,87,0.6902,0.909857017,52.13096702,76.94349894,76.94349894,93.55080405
237,-2.461418496,-141.0288914,1.457025955,1.940386605,1.457025955,1.201206048,141,1.2518,2.461418496,141.0288914,83.48143786,83.48143786,111.1759631
238,2.25832659,129.3925824,0.532983371,1.908322275,0.532983371,1.233270379,84,0.659,4.024858717,230.6074176,30.53769772,30.53769772,109.3388123
239,0.569690272,32.64084822,0.7072221,1.651142159,0.7072221,1.490450495,52,0.3262,5.713495035,327.3591518,40.52084151,40.52084151,94.60347707
240,-1.029106108,-58.96343669,1.623472883,2.038758601,1.518119771,1.102834053,43,0.2326,1.029106108,58.96343669,93.01814434,86.98185566,116.8122633
241,-1.817091584,-104.1116787,1.32293259,1.654892215,1.32293259,1.486700439,126,1.0958,1.817091584,104.1116787,75.79845399,75.79845399,94.81833944
242,-2.633394615,-150.8823972,1.173789778,2.380265929,1.173789778,0.761326724,96,0.7838,2.633394615,150.8823972,67.25320031,67.25320031,136.3791919
243,2.622185972,150.2401893,0.737629383,1.402308141,0.737629383,1.402308141,55,0.3574,3.660999335,209.7598107,42.2630505,42.2630505,80.34633804
244,0.78673265,45.07646044,0.55572543,1.723072505,0.55572543,1.418520148,42,0.2222,5.496452657,314.9235396,31.84072173,31.84072173,98.72478234
245,-0.371144391,-21.26500717,1.033026852,2.247715839,1.033026852,0.893876815,28,0.0766,0.371144391,21.26500717,59.18807877,59.18807877,128.7846311
246,-0.310648755,-17.79886256,1.203059904,2.259711531,1.203059904,0.881881123,32,0.1182,0.310648755,17.79886256,68.93025498,68.93025498,129.4719336
247,-0.909703376,-52.12216407,1.573617221,1.558336445,1.567975432,1.558336445,43,0.2326,0.909703376,52.12216407,90.16162536,89.83837464,89.28610136
248,-1.5752026,-90.25246087,1.357210117,1.82057958,1.357210117,1.321013073,112,0.9502,1.5752026,90.25246087,77.7624116,77.7624116,104.3115262
249,-2.764498018,-158.3940689,1.064165572,2.575144358,1.064165572,0.566448295,94,0.763,2.764498018,158.3940689,60.972196,60.972196,147.5449034
250,1.534961841,87.94683523,0.247399558,2.646963427,0.247399558,0.494629226,61,0.4198,4.748223466,272.0531648,14.17495055,14.17495055,151.6598329
251,0.321921068,18.44471856,0.955538025,2.644722844,0.955538025,0.49686981,46,0.2638,5.961264239,341.5552814,54.748296,54.748296,151.5314569
252,-0.750735909,-43.0139991,1.455438628,2.010750079,1.455438628,1.130842575,46,0.2638,0.750735909,43.0139991,83.3904907,83.3904907,115.2074932
253,-1.157826043,-66.33854568,1.357519342,1.770246361,1.357519342,1.371346293,104,0.867,1.157826043,66.33854568,77.78012889,77.78012889,101.4276452
254,-1.833499022,-105.0517557,1.418591462,2.810274557,1.418591462,0.331318097,143,1.2726,1.833499022,105.0517557,81.27930365,81.27930365,161.0168714
255,-3.040666845,-174.2173771,1.011305534,1.203157488,1.011305534,1.203157488,121,1.0438,3.040666845,174.2173771,57.94353888,57.94353888,68.93584612
256,2.61250543,149.6855351,0.751582906,1.969331653,0.751582906,1.172261,74,0.555,3.670679877,210.3144649,43.06252848,43.06252848,112.8343922
257,1.189828308,68.17214041,0.280739032,2.587533862,0.280739032,0.554058792,46,0.2638,5.093356999,291.8278596,16.08516165,16.08516165,148.2547696
258,-0.0840422,-4.815263363,1.117318925,1.655165182,1.117318925,1.486427472,41,0.2118,0.0840422,4.815263363,64.01765877,64.01765877,94.83397932
259,-1.141186135,-65.38514917,1.417619974,1.78685055,1.417619974,1.354742103,81,0.6278,1.141186135,65.38514917,81.22364145,81.22364145,102.3789951
260,-2.488129199,-142.559302,1.403438072,1.41080105,1.403438072,1.41080105,94,0.763,2.488129199,142.559302,80.41107836,80.41107836,80.8329459
261,2.219453077,127.1652941,0.536577827,2.231593034,0.536577827,0.909999619,54,0.347,4.06373223,232.8347059,30.74364486,30.74364486,127.8608624
262,1.142619225,65.4672592,0.346276499,2.217983098,0.346276499,0.923609555,41,0.2118,5.140566082,294.5327408,19.84018192,19.84018192,127.0810706
263,0.24813694,14.2171994,0.887467099,2.051586043,0.887467099,1.090006611,38,0.1806,6.035048367,345.7828006,50.84811925,50.84811925,117.5472216
264,-0.222872967,-12.76968039,1.06306021,1.949532949,1.06306021,1.192059704,48,0.2846,0.222872967,12.76968039,60.90886337,60.90886337,111.70001
265,-0.326350507,-18.6985067,1.319474453,1.738606963,1.319474453,1.40298569,52,0.3262,0.326350507,18.6985067,75.60031734,75.60031734,99.61484123
266,-0.530452017,-30.39266179,1.255509278,0.591024029,1.255509278,0.591024029,60,0.4094,0.530452017,30.39266179,71.93538276,71.93538276,33.86318243
267,-0.467187737,-26.76788559,1.153742055,0.384261239,1.153742055,0.384261239,64,0.451,0.467187737,26.76788559,66.10455038,66.10455038,22.01654723
268,-0.673670654,-38.59848526,1.180332503,0.639832381,1.180332503,0.639832381,66,0.4718,0.673670654,38.59848526,67.62807085,67.62807085,36.65969505
269,-0.640763771,-36.71305973,1.116712761,1.933641917,1.116712761,1.207950737,64,0.451,0.640763771,36.71305973,63.98292811,63.98292811,110.7895209
270,-1.073769138,-61.5224398,1.454643595,2.055591717,1.454643595,1.086000937,96,0.7838,1.073769138,61.5224398,83.34493866,83.34493866,117.7767298
271,-0.916524344,-52.51297672,1.351865891,2.185270946,1.351865891,0.956321707,91,0.7318,0.916524344,52.51297672,77.45620999,77.45620999,125.2068023
272,-0.82200729,-47.09754846,1.321923327,0.971595011,1.321923327,0.971595011,81,0.6278,0.82200729,47.09754846,75.7406275,75.7406275,55.66829353
273,0.081807747,4.687238636,1.215721799,1.958443549,1.215721799,1.183149105,60,0.4094,6.20137756,355.3127614,69.65572817,69.65572817,112.2105498
274,-0.199210399,-11.41391509,0.886067411,1.165986062,0.886067411,1.165986062,42,0.2222,0.199210399,11.41391509,50.76792303,50.76792303,66.80608032
275,1.566821585,89.77226408,0.189294923,1.027990348,0.189294923,1.027990348,40,0.2014,4.716363722,270.2277359,10.84580015,10.84580015,58.89950833
276,2.046869276,117.2769707,0.468542446,2.181785323,0.468542446,0.959807331,30,0.0974,4.236316031,242.7230293,26.8455047,26.8455047,125.0070908
277,2.524370769,144.635791,0.664446474,2.285608554,0.664446474,0.855984099,45,0.2534,3.758814539,215.364209,38.06997866,38.06997866,130.9557238
278,-2.799279377,-160.386894,1.172623156,1.666495718,1.172623156,1.475096935,64,0.451,2.799279377,160.386894,67.18635778,67.18635778,95.48317124
279,-1.42199078,-81.47407022,1.508148513,1.124456852,1.508148513,1.124456852,158,1.4286,1.42199078,81.47407022,86.4105447,86.4105447,64.42663184
280,-0.114205047,-6.543467193,1.118295799,0.407649825,1.118295799,0.407649825,83,0.6486,0.114205047,6.543467193,64.07362952,64.07362952,23.35661449
281,1.450945402,83.13304783,0.18163333,0.995494524,0.18163333,0.995494524,48,0.2846,4.832239905,276.8669522,10.40682322,10.40682322,57.03763477
282,2.857221366,163.7067254,0.898654684,1.127714546,0.898654684,1.127714546,36,0.1598,3.425963941,196.2932746,51.48912064,51.48912064,64.61328398
283,-2.475556375,-141.8389323,1.328383931,0.370403206,1.328383931,0.370403206,54,0.347,2.475556375,141.8389323,76.11079282,76.11079282,21.22254041
284,-2.303363254,-131.9729931,1.403668721,2.266491068,1.403668721,0.875101586,87,0.6902,2.303363254,131.9729931,80.42429353,80.42429353,129.8603725
285,-2.285932427,-130.9742803,1.304153995,2.232875612,1.304153995,0.908717041,96,0.7838,2.285932427,130.9742803,74.72251977,74.72251977,127.9343488
286,-2.303125866,-131.9593918,1.435269278,1.943904628,1.435269278,1.197688026,98,0.8046,2.303125866,131.9593918,82.23487211,82.23487211,111.377531
287,-2.63779682,-151.134625,1.366418586,1.41627074,1.366418586,1.41627074,111,0.9398,2.63779682,151.134625,78.29001804,78.29001804,81.14633605
288,-1.634512058,-93.65064248,1.362989896,1.890103117,1.362989896,1.251489537,159,1.439,1.634512058,93.65064248,78.09356855,78.09356855,108.2949314
289,-1.1162126,-63.95427104,1.237409126,2.474466629,1.237409126,0.667126024,165,1.5014,1.1162126,63.95427104,70.89832046,70.89832046,141.7764944
290,0.145271776,8.323459637,0.885945562,1.388644841,0.885945562,1.388644841,77,0.5862,6.137913531,351.6765404,50.76094158,50.76094158,79.56348864
291,1.904742386,109.1336998,0.426431767,1.105127332,0.426431767,1.105127332,53,0.3366,4.378442921,250.8663002,24.43274053,24.43274053,63.31913193
292,-3.090691874,-177.0836002,0.95703763,2.373769545,0.95703763,0.767823109,49,0.295,3.090691874,177.0836002,54.83421705,54.83421705,136.0069764
293,-1.945909416,-111.4923969,1.552283789,1.488706746,1.552283789,1.488706746,163,1.4806,1.945909416,111.4923969,88.93930973,88.93930973,85.29661347
