,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross,uva,uva cali,accdot deg,azimuth,azi deg
110,2.529897472,0.315404075,0.761312709,0.315404075,0.761312709,109,0.919,18.07132236,3.753287835,215.0475522
111,-2.04730649,1.926812644,0.952196625,1.21478001,0.952196625,61,0.4198,110.3982324,2.04730649,117.3020212
112,0.740610941,1.715180594,2.07741806,1.42641206,1.064174594,41,0.2118,98.27260914,5.542574366,317.5661188
113,-1.743829525,2.556055595,2.057792874,0.585537059,1.08379978,44,0.243,146.4511978,1.743829525,99.91407197
114,-2.013308733,1.904415606,2.027338691,1.237177048,1.114253963,133,1.1686,109.1149767,2.013308733,115.3540933
115,1.942703575,0.912970396,1.63669164,0.912970396,1.504901013,76,0.5758,52.30935052,4.340481732,248.6912843
116,-2.7677638,1.766227311,1.868248016,1.375365342,1.273344637,47,0.2742,101.1973706,2.7677638,158.5811844
117,-2.654628139,1.558209336,2.673295135,1.558209336,0.468297518,47,0.2742,89.27881854,2.654628139,152.0989886
118,-1.281573889,2.271156107,2.973232014,0.870436547,0.168360639,119,1.023,130.1276595,1.281573889,73.42877495
119,0.946389464,1.314136354,1.238178993,1.314136354,1.238178993,61,0.4198,75.29446681,5.336795843,305.7758779
120,2.841603324,0.961669453,2.850081134,0.961669453,0.29151152,47,0.2742,55.09960095,3.441581983,197.1881225
121,-0.393649302,1.911900869,2.811957324,1.229691785,0.32963533,96,0.7838,109.5438506,0.393649302,22.55444361
122,0.326271423,1.621071443,0.911574089,1.52052121,0.911574089,51,0.3158,92.88055198,5.956913885,341.3060245
123,2.481251762,0.890298299,2.463455381,0.890298299,0.678137273,48,0.2846,51.01033504,3.801933545,217.8347461
124,-2.162983734,1.896266274,2.654231724,1.245326379,0.487360929,48,0.2846,108.6480544,2.162983734,123.9298391
125,2.127675089,0.881798322,2.02452902,0.881798322,1.117063634,34,0.139,50.52332225,4.155510218,238.0931972
126,0.761099029,1.450453391,2.013029336,1.450453391,1.128563317,36,0.1598,83.10485768,5.522086278,316.3922379
127,-0.001625126,1.944704615,1.307875464,1.196888038,1.307875464,30,0.0974,111.4233669,0.001625126,0.09311285
128,-1.179616324,2.232085858,1.139885442,0.909506795,1.139885442,65,0.4614,127.8890992,1.179616324,67.58703682
129,-2.359567875,1.806762539,1.212262558,1.334830114,1.212262558,125,1.0854,103.5198681,2.359567875,135.1932807
130,2.984416459,1.196161343,1.308203117,1.196161343,1.308203117,66,0.4718,68.53499658,3.298768848,189.0055326
131,0.80454708,1.556979743,1.27706711,1.556979743,1.27706711,43,0.2326,89.20836809,5.478638227,313.9028479
132,0.947397391,1.406117966,0.785702038,1.406117966,0.785702038,37,0.1702,80.56462495,5.335787916,305.718128
133,1.318689591,0.977129362,1.600024046,0.977129362,1.541568608,35,0.1494,55.9853885,4.964495716,284.4446519
134,0.658723845,1.502743959,0.97849046,1.502743959,0.97849046,34,0.139,86.10088652,5.624461462,322.2579038
135,1.143515402,1.327409759,2.392714925,1.327409759,0.748877729,31,0.1078,76.0549769,5.139669906,294.4813937
136,2.480126775,1.150385261,0.318491388,1.150385261,0.318491388,30,0.0974,65.9122203,3.803058532,217.8992031
137,2.577293124,0.991048554,2.523686928,0.991048554,0.617905725,40,0.2014,56.78289945,3.705892183,212.3319814
138,2.555122998,0.941794502,2.021740272,0.941794502,1.119852381,34,0.139,53.96085014,3.728062309,213.6022361
139,2.682984484,1.040150472,0.900162398,1.040150472,0.900162398,41,0.2118,59.59623213,3.600200823,206.2763126
140,1.292843402,1.244949614,0.545622886,1.244949614,0.545622886,38,0.1806,71.33035859,4.990341905,285.9255295
141,1.173401974,1.208985904,0.439342534,1.208985904,0.439342534,45,0.2534,69.26978977,5.109783333,292.7690192
142,1.218763575,1.19424894,1.49300424,1.19424894,1.49300424,45,0.2534,68.42542395,5.064421732,290.1699909
143,0.531847157,1.650663329,1.055268384,1.490929324,1.055268384,44,0.243,94.57604216,5.75133815,329.5274025
144,0.768384076,1.472876809,1.464774589,1.472876809,1.464774589,37,0.1702,84.38962491,5.514801231,315.9748354
145,0.165704083,1.684906264,1.179519636,1.45668639,1.179519636,37,0.1702,96.53801779,6.117481224,350.5058554
146,-0.360264594,2.002126011,2.240445503,1.139466643,0.90114715,31,0.1078,114.7133705,0.360264594,20.64164076
147,-0.789644371,2.092766671,1.132526333,1.048825983,1.132526333,43,0.2326,119.9066978,0.789644371,45.24328978
148,-0.493669425,2.207974228,2.26509865,0.933618426,0.876494003,41,0.2118,126.5076045,0.493669425,28.28517455
149,0.101318832,1.83855637,2.065197445,1.303036284,1.076395209,42,0.2222,105.3415204,6.181866475,354.1948585
150,0.737162061,1.562364735,1.425128369,1.562364735,1.425128369,39,0.191,89.5169054,5.546023247,317.7637251
151,1.496939263,1.023661723,0.828047247,1.023661723,0.828047247,28,0.0766,58.65149639,4.786246044,274.2316981
152,1.487265219,1.167461843,1.583383629,1.167461843,1.558209025,37,0.1702,66.89063634,4.795920089,274.78598
153,1.512310346,0.877617169,1.799890857,0.877617169,1.341701797,36,0.1598,50.28375982,4.770874962,273.3509999
154,1.615194663,0.972743104,2.240206028,0.972743104,0.901386626,36,0.1598,55.73407438,4.667990644,267.4561627
155,2.253592174,1.070052661,0.791976819,1.070052661,0.791976819,38,0.1806,61.30950133,4.029593133,230.8786797
156,3.023725466,1.432716054,1.12794773,1.432716054,1.12794773,43,0.2326,82.08858312,3.259459841,186.7532924
157,3.139674637,1.434912283,1.866134011,1.434912283,1.275458643,41,0.2118,82.21441781,3.14351067,180.1098942
158,1.458607399,1.084508013,0.910065846,1.084508013,0.910065846,40,0.2014,62.13773199,4.824577908,276.4279521
159,0.495513039,1.501602291,0.502674101,1.501602291,0.502674101,39,0.191,86.03547381,5.787672268,331.6091942
160,-1.519418254,2.337376802,2.432618965,0.804215851,0.708973688,63,0.4406,133.9218259,1.519418254,87.05625327
161,-2.845062685,1.551242013,0.973640695,1.551242013,0.973640695,91,0.7318,88.87962034,2.845062685,163.0100843
162,0.728627693,1.441831068,2.526316694,1.441831068,0.61527596,49,0.295,82.61083498,5.554557614,318.2527084
163,-0.345008058,2.140879827,2.642836056,1.000712827,0.498756598,46,0.2638,122.6633785,0.345008058,19.76750564
164,-1.397442935,2.173201957,0.289767027,0.968390697,0.289767027,94,0.763,124.5153001,1.397442935,80.06758227
165,-1.569770756,2.186703877,0.966504789,0.954888777,0.966504789,149,1.335,125.2889032,1.569770756,89.94123911
166,-0.960975786,2.330168678,2.110873424,0.811423976,1.030719229,124,1.075,133.5088308,0.960975786,55.05985675
167,-2.622122091,1.632503945,2.151429982,1.509088709,0.990162671,78,0.5966,93.53558607,2.622122091,150.2365292
168,1.630155792,1.119272029,2.629021355,1.119272029,0.512571298,38,0.1806,64.12956336,4.653029515,266.5989532
169,1.609175008,0.952170076,2.576122061,0.952170076,0.565470593,37,0.1702,54.55532676,4.674010299,267.8010635
170,1.631659294,1.086703493,2.250567772,1.086703493,0.891024882,35,0.1494,62.26352371,4.651526013,266.5128088
171,2.2752802,0.794968502,1.196473538,0.794968502,1.196473538,37,0.1702,45.54833999,4.007905107,229.6360473
172,1.760785094,1.017279809,2.540061865,1.017279809,0.601530789,39,0.191,58.28583965,4.522400213,259.1144455
173,2.564990351,0.989921647,1.316928029,0.989921647,1.316928029,36,0.1598,56.7183324,3.718194956,213.0368784
174,3.070163287,1.3601902,1.173409634,1.3601902,1.173409634,66,0.4718,77.9331578,3.21302202,184.0926012
175,-2.588312925,1.493456297,1.843637578,1.493456297,1.297955076,121,1.0438,85.56874269,2.588312925,148.2994066
176,-1.533126084,2.36924393,1.96609734,0.772348724,1.175495313,163,1.4806,135.7476778,1.533126084,87.84165405
177,0.485832973,1.782363262,0.642496544,1.359229391,0.642496544,74,0.555,102.1218925,5.797352334,332.1638211
178,0.655093845,1.512982474,1.323208033,1.512982474,1.323208033,54,0.347,86.68751026,5.628091462,322.4658875
179,2.452005648,1.124484775,0.557433916,1.124484775,0.557433916,41,0.2118,64.42823171,3.83117966,219.5104251
180,-1.988098833,1.999276758,1.328802958,1.142315896,1.328802958,99,0.815,114.5501203,1.988098833,113.9096724
181,-0.966768783,2.45828231,2.255682251,0.683310344,0.885910403,113,0.9606,140.8492012,0.966768783,55.391771
182,0.15536994,1.826695024,0.254429341,1.314897629,0.254429341,61,0.4198,104.6619154,6.127815367,351.0979582
183,1.190759,1.254829639,2.055409029,1.254829639,1.086183624,49,0.295,71.89644235,5.092426307,291.7745349
184,2.268257405,0.992178924,0.887403207,0.992178924,0.887403207,39,0.191,56.84766487,4.014927902,230.0384238
185,-2.602396754,1.664942131,2.15104624,1.476650523,0.990546413,53,0.3366,95.39415724,2.602396754,149.1063506
186,-1.671021348,2.152631061,2.068887438,0.988961592,1.072705215,128,1.1166,123.3366747,1.671021348,95.74247071
187,-1.327312055,2.355295412,1.037522111,0.786297241,1.037522111,123,1.0646,134.9484866,1.327312055,76.04937884
188,-1.651704841,2.280579991,1.266734409,0.861012662,1.266734409,153,1.3766,130.6676083,1.651704841,94.6357164
189,-2.460577381,1.733421812,1.529624712,1.408170842,1.529624712,163,1.4806,99.31775393,2.460577381,140.9806991
190,1.343822803,1.142743261,1.401903229,1.142743261,1.401903229,75,0.5654,65.47436595,4.939362504,283.004625
191,0.196220861,1.821026321,1.590584752,1.320566333,1.551007901,44,0.243,104.3371226,6.086964446,348.7573728
192,-1.155882577,2.234515932,1.578584668,0.907076722,1.563007986,66,0.4718,128.0283321,1.155882577,66.22719325
193,-2.924333614,1.418760522,1.642602392,1.418760522,1.498990262,107,0.8982,81.28899007,2.924333614,167.551974
194,0.846045252,1.387508574,1.629494603,1.387508574,1.51209805,56,0.3678,79.4983853,5.437140055,311.5251778
195,-0.309029535,2.00594241,1.154585019,1.135650243,1.154585019,33,0.1286,114.9320341,0.309029535,17.7060881
196,-0.60047177,2.190653946,0.495977655,0.950938707,0.495977655,61,0.4198,125.5152255,0.60047177,34.40449814
197,-1.318995037,2.322977873,2.294652552,0.818614781,0.846940101,106,0.8878,133.096828,1.318995037,75.5728488
198,-1.890706252,2.159342351,2.315991313,0.982250303,0.825601341,127,1.1062,123.7212032,1.890706252,108.3294886
199,-2.173557681,1.930606077,2.076149107,1.210986577,1.065443546,114,0.971,110.6155801,2.173557681,124.5356816
200,2.586392815,1.070632711,1.588506393,1.070632711,1.553086261,63,0.4406,61.34273576,3.696792492,211.8106075
201,2.91779118,1.230931156,2.673754909,1.230931156,0.467837745,62,0.4302,70.52716011,3.365394127,192.8228799
202,-1.154829144,2.015131862,0.315763007,1.126460792,0.315763007,145,1.2934,115.4585508,1.154829144,66.16683601
203,-0.231892312,1.865892672,0.384078806,1.275699981,0.384078806,79,0.607,106.9077751,0.231892312,13.28645078
204,1.81334484,0.825677516,1.949479237,0.825677516,1.192113417,48,0.2846,47.30783693,4.469840467,256.1029939
205,-3.093460838,1.238050174,0.7996932,1.238050174,0.7996932,36,0.1598,70.93504979,3.093460838,177.2422501
206,-2.092041619,1.976016605,1.983972994,1.165576049,1.157619659,117,1.0022,113.2174117,2.092041619,119.8651553
207,-1.640349207,2.15893195,0.456170398,0.982660703,0.456170398,154,1.387,123.697689,1.640349207,93.98508649
208,-0.818478605,2.241906881,1.590099706,0.899685772,1.551492947,119,1.023,128.4518024,0.818478605,46.89536971
209,-0.189768419,2.009298705,1.670121014,1.132293948,1.47147164,75,0.5654,115.1243356,0.189768419,10.87292951
210,0.12396148,1.730327898,0.936687641,1.411264756,0.936687641,48,0.2846,99.14048573,6.159223827,352.8975304
211,0.765432706,1.460776227,1.447908317,1.460776227,1.447908317,42,0.2222,83.69631265,5.517752601,316.1439364
212,0.828712924,1.422454533,1.448946641,1.422454533,1.448946641,43,0.2326,81.50064129,5.454472383,312.518247
213,1.52355786,0.923722006,1.590480749,0.923722006,1.551111905,37,0.1702,52.92537239,4.759627447,272.7065648
214,1.345795318,1.108402215,2.293213717,1.108402215,0.848378936,37,0.1702,63.50676893,4.937389989,282.8916082
215,1.934848371,0.975103258,1.835643166,0.975103258,1.305949487,38,0.1806,55.8693013,4.348336936,249.1413543
216,3.085360515,1.113685375,1.540501965,1.113685375,1.540501965,47,0.2742,63.80947171,3.197824792,183.2218642
217,-1.534194513,2.161929854,1.876242631,0.9796628,1.265350023,152,1.3662,123.8694562,1.534194513,87.90287055
218,0.353873561,1.847757497,0.43019237,1.293835157,0.43019237,82,0.6382,105.8687061,5.929311746,339.7245385
219,0.302496832,1.576402717,2.288836313,1.565189937,0.85275634,49,0.295,90.32122249,5.980688476,342.6682082
220,2.357582781,0.911016853,1.935012493,0.911016853,1.206580161,42,0.2222,52.19742072,3.925602526,224.9204568
221,2.839548881,1.169974578,2.319381397,1.169974578,0.822211257,53,0.3366,67.03460548,3.443636426,197.3058334
222,1.757591196,1.083425141,0.896635283,1.083425141,0.896635283,42,0.2222,62.075688,4.525594111,259.2974424
223,0.444335948,1.538659939,0.832903041,1.538659939,0.832903041,38,0.1806,88.15872064,5.838849359,334.5414255
224,-0.132996248,2.000869735,2.256543449,1.140722919,0.885049204,38,0.1806,114.6413912,0.132996248,7.620123697
225,-0.90839762,2.374504679,1.099174183,0.767087975,1.099174183,44,0.243,136.0490965,0.90839762,52.04734974
226,-0.904641105,2.255208613,1.203809499,0.88638404,1.203809499,88,0.7006,129.2139355,0.904641105,51.8321173
227,-1.602253406,2.136943286,1.226276495,1.004649368,1.226276495,146,1.3038,122.4378313,1.602253406,91.80235787
228,-2.495554685,1.693616155,2.298619691,1.447976499,0.842972962,116,0.9918,97.03705778,2.495554685,142.984751
229,2.996689219,1.136317116,2.003044179,1.136317116,1.138548474,69,0.503,65.10617493,3.286496088,188.3023552
230,2.297587938,0.911796938,0.880634014,0.911796938,0.880634014,48,0.2846,52.24211631,3.985597369,228.3579081
231,0.945971151,1.468433726,0.289320084,1.468433726,0.289320084,41,0.2118,84.135055,5.337214156,305.7998455
232,1.559423157,0.833875188,2.941891813,0.833875188,0.19970084,39,0.191,47.77752893,4.72376215,270.6516346
233,-0.120848948,1.74964686,1.274609881,1.391945793,1.274609881,38,0.1806,100.2473807,0.120848948,6.924134659
234,0.112401481,1.859904201,2.11557441,1.281688453,1.026018244,39,0.191,106.564661,6.170783826,353.5598695
235,-0.624683074,2.203337631,2.009632733,0.938255022,1.13195992,56,0.3678,126.2419471,0.624683074,35.79170368
236,-0.909857017,2.19210062,2.462125818,0.949492034,0.679466835,87,0.6902,125.5981138,0.909857017,52.13096702
237,-2.461418496,1.759544354,2.095253454,1.3820483,1.0463392,141,1.2518,100.8144653,2.461418496,141.0288914
238,2.25832659,1.027854579,2.004933694,1.027854579,1.13665896,84,0.659,58.89172932,4.024858717,230.6074176
239,0.569690272,1.587038095,0.781631278,1.554554558,0.781631278,52,0.3262,90.93058479,5.713495035,327.3591518
240,-1.029106108,2.479329779,1.232780943,0.662262875,1.232780943,43,0.2326,142.0551323,1.029106108,58.96343669
241,-1.817091584,2.02289322,1.78826251,1.118699433,1.353330143,126,1.0958,115.9032439,1.817091584,104.1116787
242,-2.633394615,1.588905603,1.632825458,1.55268705,1.508767196,96,0.7838,91.03758512,2.633394615,150.8823972
243,2.622185972,1.018875867,0.995924943,1.018875867,0.995924943,55,0.3574,58.37728702,3.660999335,209.7598107
244,0.78673265,1.431039401,1.421041036,1.431039401,1.421041036,42,0.2222,81.99251798,5.496452657,314.9235396
245,-0.371144391,1.916019814,1.38107524,1.225572839,1.38107524,28,0.0766,109.7798488,0.371144391,21.26500717
246,-0.310648755,2.087982619,1.911687938,1.053610035,1.229904715,32,0.1182,119.6325917,0.310648755,17.79886256
247,-0.909703376,2.449642919,1.061976965,0.691949735,1.061976965,43,0.2326,140.3542006,0.909703376,52.12216407
248,-1.5752026,1.930730112,0.948956729,1.210862542,0.948956729,112,0.9502,110.6226868,1.5752026,90.25246087
249,-2.764498018,1.517126428,1.689948443,1.517126428,1.451644211,94,0.763,86.9249413,2.764498018,158.3940689
250,1.534961841,1.068639526,1.763254626,1.068639526,1.378338028,61,0.4198,61.22853464,4.748223466,272.0531648
251,0.321921068,1.839936456,2.226956246,1.301656198,0.914636407,46,0.2638,105.4205935,5.961264239,341.5552814
252,-0.750735909,2.334628695,1.143591602,0.806963958,1.143591602,46,0.2638,133.764371,0.750735909,43.0139991
253,-1.157826043,2.170240736,1.471895714,0.971351918,1.471895714,104,0.867,124.3456347,1.157826043,66.33854568
254,-1.833499022,2.119843096,2.304068208,1.021749558,0.837524446,143,1.2726,121.4580626,1.833499022,105.0517557
255,-3.040666845,1.324037527,0.43150106,1.324037527,0.43150106,121,1.0438,75.86176222,3.040666845,174.2173771
256,2.61250543,1.121757352,1.227206678,1.121757352,1.227206678,74,0.555,64.27196191,3.670679877,210.3144649
257,1.189828308,1.158616985,1.96995711,1.158616985,1.171635543,46,0.2638,66.38386333,5.093356999,291.8278596
258,-0.0840422,1.983235716,0.788275636,1.158356938,0.788275636,41,0.2118,113.6310363,0.0840422,4.815263363
259,-1.141186135,2.213819286,1.782622773,0.927773368,1.358969881,81,0.6278,126.8425017,1.141186135,65.38514917
260,-2.488129199,1.754468686,1.165616835,1.387123968,1.165616835,94,0.763,100.523651,2.488129199,142.559302
261,2.219453077,0.93766106,2.299741145,0.93766106,0.841851509,54,0.347,53.72402135,4.06373223,232.8347059
262,1.142619225,1.216096456,2.720652135,1.216096456,0.420940519,41,0.2118,69.67719442,5.140566082,294.5327408
263,0.24813694,1.762155532,2.882583695,1.379437122,0.259008958,38,0.1806,100.9640748,6.035048367,345.7828006
264,-0.222872967,1.933896931,2.794209988,1.207695723,0.347382665,48,0.2846,110.8041321,0.222872967,12.76968039
265,-0.326350507,2.199238461,2.584455111,0.942354193,0.557137543,52,0.3262,126.0070819,0.326350507,18.6985067
266,-0.530452017,2.126244876,0.353682693,1.015347777,0.353682693,60,0.4094,121.8248576,0.530452017,30.39266179
267,-0.467187737,2.026062856,0.496303255,1.115529798,0.496303255,64,0.451,116.0848507,0.467187737,26.76788559
268,-0.673670654,2.033534893,0.292055995,1.108057761,0.292055995,66,0.4718,116.5129668,0.673670654,38.59848526
269,-0.640763771,1.959610569,2.811399654,1.181982085,0.330192999,64,0.451,112.2774151,0.640763771,36.71305973
270,-1.073769138,2.268632299,2.914371144,0.872960355,0.227221509,96,0.7838,129.983056,1.073769138,61.5224398
271,-0.916524344,2.186444665,2.996664633,0.955147988,0.144928021,91,0.7318,125.2740515,0.916524344,52.51297672
272,-0.82200729,2.171090642,0.669799204,0.970502011,0.669799204,81,0.6278,124.3943307,0.82200729,47.09754846
273,0.081807747,2.096844041,2.68097804,1.044748613,0.460614613,60,0.4094,120.1403138,6.20137756,355.3127614
274,-0.199210399,1.764431465,0.959352765,1.377161189,0.959352765,42,0.2222,101.0944762,0.199210399,11.41391509
275,1.566821585,0.945710809,0.793256647,0.945710809,0.793256647,40,0.2014,54.18523799,4.716363722,270.2277359
276,2.046869276,0.939918538,3.027912652,0.939918538,0.113680001,30,0.0974,53.85336533,4.236316031,242.7230293
277,2.524370769,1.022847747,2.297366697,1.022847747,0.844225956,45,0.2534,58.60485901,3.758814539,215.364209
278,-2.799279377,1.534523623,2.294510829,1.534523623,0.847081825,64,0.451,87.92172716,2.799279377,160.386894
279,-1.42199078,2.276953341,0.719802446,0.864639313,0.719802446,158,1.4286,130.4598166,1.42199078,81.47407022
280,-0.114205047,1.999723452,0.507423852,1.141869202,0.507423852,83,0.6486,114.575714,0.114205047,6.543467193
281,1.450945402,1.049490105,1.613085679,1.049490105,1.528506974,48,0.2846,60.13135365,4.832239905,276.8669522
282,2.857221366,1.246719236,0.582459465,1.246719236,0.582459465,36,0.1598,71.43175044,3.425963941,196.2932746
283,-2.475556375,1.732708029,0.515425918,1.408884625,0.515425918,54,0.347,99.27685719,2.475556375,141.8389323
284,-2.303363254,1.843358965,1.790260499,1.298233688,1.351332154,87,0.6902,105.6166888,2.303363254,131.9729931
285,-2.285932427,1.817019972,1.76258156,1.324572682,1.379011094,96,0.7838,104.1075757,2.285932427,130.9742803
286,-2.303125866,1.845973721,1.338120968,1.295618933,1.338120968,98,0.8046,105.7665033,2.303125866,131.9593918
287,-2.63779682,1.59629923,1.742317166,1.545293424,1.399275488,111,0.9398,91.46120872,2.63779682,151.134625
288,-1.634512058,2.103891536,2.282578987,1.037701118,0.859013667,159,1.439,120.5441056,1.634512058,93.65064248
289,-1.1162126,1.961847613,2.896646902,1.179745041,0.244945752,165,1.5014,112.4055883,1.1162126,63.95427104
290,0.145271776,1.767029415,0.738556784,1.374563239,0.738556784,77,0.5862,101.2433277,6.137913531,351.6765404
291,1.904742386,0.980392408,0.334469804,0.980392408,0.334469804,53,0.3366,56.17234727,4.378442921,250.8663002
292,-3.090691874,1.324307855,1.94722036,1.324307855,1.194372294,49,0.295,75.87725088,3.090691874,177.0836002
293,-1.945909416,2.089177598,1.154242524,1.052415056,1.154242524,163,1.4806,119.701059,1.945909416,111.4923969
294,-1.384896362,2.257416775,2.714195505,0.884175879,0.427397149,176,1.6158,129.3404538,1.384896362,79.34871662
295,-0.535988324,2.106861304,0.887814834,1.03473135,0.887814834,113,0.9606,120.7142607,0.535988324,30.70986886
296,0.294774498,1.727739561,1.436187279,1.413853092,1.436187279,55,0.3574,98.99218496,5.98841081,343.1106654
297,1.376388213,1.129949621,1.150880516,1.129949621,1.150880516,43,0.2326,64.74134435,4.906797094,281.1387644
298,2.151050319,0.920980063,1.98908781,0.920980063,1.152504844,35,0.1494,52.76827063,4.132134989,236.7538952
299,2.694740935,1.226546808,1.824004807,1.226546808,1.317587847,40,0.2014,70.27595546,3.588444372,205.6027175
300,2.8528273,1.133457883,0.822424099,1.133457883,0.822424099,43,0.2326,64.94235293,3.430358007,196.545036
301,-2.072328352,1.930888508,2.01149762,1.210704146,1.130095034,81,0.6278,110.6317622,2.072328352,118.7356684
302,-1.385532442,2.061740733,0.861006952,1.07985192,0.861006952,150,1.3454,118.1290425,1.385532442,79.38516133
303,-1.150022654,2.304673961,2.488338068,0.836918693,0.653254585,140,1.2414,132.0480911,1.150022654,65.89144439
304,-1.123331354,2.317698037,2.202446207,0.823894616,0.939146446,123,1.0646,132.7943157,1.123331354,64.36214557
305,-1.120220558,2.251162279,2.415460817,0.890430374,0.726131837,117,1.0022,128.9820976,1.120220558,64.18391012
306,-1.499884386,2.310934536,1.681138214,0.830658118,1.460454439,136,1.1998,132.4067956,1.499884386,85.93704508
307,-1.630326394,2.185745636,1.546312107,0.955847018,1.546312107,172,1.5742,125.234,1.630326394,93.41082163
308,-0.665704129,2.1494672,2.130065073,0.992125454,1.011527581,137,1.2102,123.1553988,0.665704129,38.142037
309,0.428898279,1.623388343,1.748420535,1.518204311,1.393172119,62,0.4302,93.01330056,5.854287028,335.4259388
310,2.405335531,0.882635668,1.837984455,0.882635668,1.303608198,38,0.1806,50.57129865,3.877849776,222.1844258
311,-2.850936523,1.479378738,1.996623441,1.479378738,1.144969213,48,0.2846,84.76215796,2.850936523,163.3466304
312,-2.541366448,1.680651619,2.00265563,1.460941034,1.138937023,88,0.7006,96.29424461,2.541366448,145.6095717
313,-1.897711307,1.969796264,1.35550308,1.17179639,1.35550308,130,1.1374,112.8610124,1.897711307,108.7308486
314,-1.266756562,2.032319421,1.766438747,1.109273233,1.375153907,172,1.5742,116.4433254,1.266756562,72.57980469
315,-1.455074622,2.332307059,2.208499036,0.809285594,0.933093617,158,1.4286,133.631351,1.455074622,83.36963472
316,-1.558754535,2.148934663,2.683382194,0.992657991,0.45821046,155,1.3974,123.1248866,1.558754535,89.31005615
317,-2.177423778,1.913657926,1.133481074,1.227934727,1.133481074,168,1.5326,109.6445226,2.177423778,124.7571927
318,-2.334199875,1.816772831,0.944417999,1.324819822,0.944417999,196,1.8238,104.0934156,2.334199875,133.7398014
319,-1.82448145,2.045311256,1.786813899,1.096281398,1.354778755,220,2.0734,117.1877028,1.82448145,104.5350869
320,-0.858949229,2.196099105,0.865789683,0.945493549,0.865789683,179,1.647,125.8272101,0.858949229,49.21416562
321,1.447417037,1.060687672,0.713728816,1.060687672,0.713728816,71,0.5238,60.77292699,4.83576827,277.0691126
322,-3.021368495,1.366443395,0.803411544,1.366443395,0.803411544,50,0.3054,78.2914395,3.021368495,173.1116631
323,-1.550102493,2.101751491,1.274049228,1.039841163,1.274049228,104,0.867,120.42149,1.550102493,88.81433064
324,-1.567472391,2.306646512,2.398392222,0.834946142,0.743200432,145,1.2934,132.16111,1.567472391,89.80955251
325,-1.402547608,2.195294609,1.204060579,0.946298045,1.204060579,183,1.6886,125.7811159,1.402547608,80.36005853
326,-1.311559162,2.379384768,0.580358809,0.762207885,0.580358809,167,1.5222,136.3287051,1.311559162,75.14680456
327,-0.619017016,2.195239154,1.442732517,0.946353499,1.442732517,119,1.023,125.7779386,0.619017016,35.46706249
328,-0.492222414,2.219821169,2.83061579,0.921771484,0.310976863,108,0.9086,127.1863843,0.492222414,28.20226689
329,-1.058974304,2.334379148,0.941393121,0.807213506,0.941393121,102,0.8462,133.750073,1.058974304,60.67475826
330,-2.716945506,1.489754783,0.884173779,1.489754783,0.884173779,139,1.231,85.35666155,2.716945506,155.6695107
331,2.499733526,1.121652002,2.327230157,1.121652002,0.814362496,69,0.503,64.26592579,3.783451781,216.7758191
332,0.625943978,1.497248315,0.317477813,1.497248315,0.317477813,45,0.2534,85.78600932,5.65724133,324.1360519
333,-0.460804323,2.104761682,2.766110664,1.036830972,0.37548199,41,0.2118,120.5939613,0.460804323,26.40214287
334,-1.759847856,2.098052495,0.080111163,1.043540159,0.080111163,113,0.9606,120.2095531,1.759847856,100.8318548
335,-3.100444632,1.352147774,0.733203458,1.352147774,0.733203458,92,0.7422,77.47236075,3.100444632,177.642392
336,1.661494177,1.023806801,1.454992391,1.023806801,1.454992391,59,0.399,58.65980875,4.62169113,264.803396
337,0.440843552,1.631206475,1.57792661,1.510386179,1.563666043,48,0.2846,93.46124651,5.842341755,334.741525
338,-0.039018694,1.955938628,0.450363461,1.185654025,0.450363461,40,0.2014,112.0670284,0.039018694,2.235606506
339,-0.868550815,2.371314159,0.490771512,0.770278494,0.490771512,35,0.1494,135.8662932,0.868550815,49.76429597
340,-0.932303605,2.075091569,1.326133504,1.066501084,1.326133504,104,0.867,118.893989,0.932303605,53.41706179
341,-1.331832639,2.324599598,2.2123027,0.816993055,0.929289953,149,1.335,133.1897461,1.331832639,76.30838922
342,-1.428209511,2.287164455,2.158043465,0.854428199,0.983549188,148,1.3246,131.0448703,1.428209511,81.83037723
343,-2.155507972,1.967885091,1.084980818,1.173707562,1.084980818,105,0.8774,112.7515103,2.155507972,123.5015095
344,-2.84232435,1.52172096,0.548052937,1.52172096,0.548052937,78,0.5966,87.18818858,2.84232435,162.8531892
345,-2.950155022,1.399405303,1.107977479,1.399405303,1.107977479,67,0.4822,80.18001768,2.950155022,169.0314317
346,-1.44122203,2.042743288,1.235456526,1.098849366,1.235456526,161,1.4598,117.040569,1.44122203,82.57593963
347,-0.425750211,2.087478459,2.324248976,1.054114194,0.817343678,100,0.8254,119.6037055,0.425750211,24.39369021
348,0.222897779,1.754916705,1.461426132,1.386675949,1.461426132,51,0.3158,100.5493206,6.060287528,347.228898
349,0.180861818,1.791481474,1.987682053,1.35011118,1.153910601,41,0.2118,102.6443275,6.10232349,349.6373812
350,-0.089422417,2.014082065,0.644941901,1.127510589,0.644941901,38,0.1806,115.3984019,0.089422417,5.123527113
351,0.319476731,1.745985319,0.894112134,1.395607334,0.894112134,38,0.1806,100.0375899,5.963708576,341.6953316
352,0.51189021,1.594720882,2.282118967,1.546871772,0.859473687,38,0.1806,91.37077603,5.771295097,330.6708514
