,acc vect,gyro vect,sun vect
0,,0.9466691136196786,0.026110298960913575
1,,1.032157253132915,0.7672081520303975
2,,1.0190529888693953,0.6408665256871154
3,,0.10581935323091048,0.026053692899983407
4,,-0.6455629829132428,0.7671297454227514
5,,1.6037614222738827,0.6409626812645944
6,,1.4004144381012542,0.026025392039143464
7,,0.08378202123069488,0.7670905360333722
8,,1.015785397845454,0.6410107553678351
9,,-0.5937765031307255,0.02599709262492353
10,,0.04039702021118029,0.7670513225872372
11,,-1.6265907737005965,0.6410588270137315
12,,-0.21455594226798835,0.02596879465748424
13,,0.5443731163060053,0.7670121050845689
14,,-1.6302219658318877,0.6411068962020107
15,,-0.868782482456043,0.025940498136964328
16,,0.4387611889070209,0.7669728835255595
17,,-1.4327266373200487,0.641154962932437
18,0.9475680188547398,0.9834080239555472,0.02591220306350227
19,-0.6814373153374232,-0.27435606659660444,0.7669336579104011
20,0.023472274298084964,1.3991559624078678,0.6412030272047753
21,0.9490974826209561,0.632305642409009,0.02588390943727007
22,-0.7362069851259666,-0.6756528829433119,0.7668944282393316
23,0.16148677049953541,1.4641320829584068,0.6412510890187335
24,0.9106440247846943,1.1096497130904734,0.025855617258394796
25,-0.7276609150094266,-0.02370179683110272,0.7668551945125281
26,0.29083258169277587,1.3297051323752977,0.6412991483740954
27,0.7994836295087365,1.198475036563425,0.025827326527037543
28,-0.47506980070415133,-1.1276899658855541,0.7668159567302134
29,0.3003407530264103,0.5403451929788372,0.6413472052705876
30,,0.0814853652353916,0.02579903724335882
31,,1.3783891854599557,0.7667767148926102
32,,-1.0456593081207173,0.6413952597079374
33,,-0.4494245225772723,0.025770749407497198
34,,1.1506259383571862,0.7667374689999107
35,,-1.2141159534763712,0.6414433116859096
36,0.8917060202146105,-0.33451981717926765,0.025742463019591048
37,-0.6572066099520932,1.3512196734697857,0.7666982190523072
38,0.30004657859616024,-1.0306803024908149,0.6414913612042685
39,0.9709801820646875,-0.7294631197670262,0.02571417807980131
40,-0.7558667217598654,0.8143428216599299,0.7666589650500226
41,0.07170790331790532,-1.343402145937955,0.6415394082627415
42,0.8936419775551573,0.1289820654902821,0.025657612545191062
43,-0.6605268018412626,1.57603986506862,0.766580444882271
44,0.2806043631267249,-0.7067262344758036,0.6416354949989755
45,,-0.260524949629062,0.025629331950647545
46,,-0.30496025501653384,0.7665411787171885
47,,1.6849706209548663,0.641683534676266
48,,-0.11846014846515553,0.025601052804829653
49,,-1.1959861608939635,0.7665019084982709
50,,1.2472306507521909,0.6417315718926353
51,0.9221695627098526,-0.023625451550975785,0.025572775107875933
52,-0.6691937922045837,-1.299240792689266,0.7664626342257103
53,0.15090545426006882,1.1451703806207976,0.6417796066478485
54,,-0.39779666459948876,0.02554449885992487
55,,-0.606741411342586,0.7664233558996991
56,,1.5727754682075668,0.6418276389416698
57,,0.3513751121913652,0.02551622406113701
58,,-0.7648634601602498,0.7663840735204603
59,,1.5137765415820779,0.641875668773827
60,,0.01782005807931722,0.025487950711672824
61,,-0.7966308106676188,0.7663447870882173
62,,1.537875741737642,0.6419236961440467
63,0.9910580520275603,-0.09984361623823411,0.025459678811659992
64,-0.8107052241925728,-1.5336365262026523,0.7663054966031468
65,-0.00557660017924348,-0.7987429234700825,0.6419717210521128
66,,-0.6403863408332136,0.025431408361258814
67,,0.17311765176463936,0.766266202065472
68,,-1.599979878974028,0.6420197434977527
69,,-1.255566512893992,0.025403139360641105
