,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross
4558,-1.3111884027526812,1.6610701689563092,1.7638885371411306,1.480522484633482,1.3777041164486632
4559,-1.815809873768389,1.6569708624076815,0.5173434616442484,1.4846217911821125,0.5173434616442487
4560,-1.6113212759225761,1.6789191196840807,0.5159281317883369,1.4626735339057126,0.5159281317883372
4561,-0.6954283389352406,1.4927329961433764,1.1095456813864764,1.4927329961433782,1.1095456813864766
4562,-0.0015361986446793198,1.1020491481430528,1.7319045919623728,1.102049148143053,1.4096880616274203
4563,0.7513813877121455,0.7461899769298957,1.8665387407767404,0.7461899769298955,1.2750539128130531
4564,2.6314633718690077,0.9851314088372183,0.4994626215865463,0.9851314088372181,0.4994626215865461
4565,-2.2888970531500905,1.5811192194545292,1.5552565226090735,1.5604734341352515,1.555256522609083
4566,-1.863591060875015,1.6727510113050201,1.7172206541955573,1.4688416422847745,1.424371999394237
4567,-1.1339568577841053,1.5932599923411024,1.8630589784374196,1.5483326612487058,1.278533675152374
4568,-0.8737249301828098,1.5819429214634213,1.9264593717602942,1.5596497321263796,1.2151332818294993
4569,-0.865674868668073,1.5285781443912114,1.1712647787501713,1.5285781443912105,1.1712647787501709
4570,-1.8156749166757387,1.6677804044737667,1.2796702692855764,1.4738122491160262,1.2796702692855761
4571,-2.452415836115346,1.5212117861434173,0.4819411804708211,1.5212117861434202,0.48194118047082085
4572,3.0888630532249612,1.2131777527172136,1.0873077993955165,1.2131777527172138,1.0873077993955163
4573,2.4659316913263383,0.8861049014280482,1.7780860555125022,0.8861049014280483,1.3635065980772916
4574,1.7416398505925077,0.6247685218406052,2.919374669702112,0.6247685218406055,0.2222179838876813
4575,2.3526617511831063,0.8374781979114798,2.237945816282138,0.8374781979114798,0.9036468373076554
4576,3.0313677138350386,1.2375529157575254,1.3337636213077106,1.2375529157575254,1.3337636213077102
4577,2.251025030525381,0.7717740598808552,2.81358400830406,0.771774059880855,0.3280086452857334
4578,0.4300699653627474,0.8704438248163977,1.3088997133665519,0.8704438248163977,1.3088997133665514
4579,-1.2224981639123573,1.7022238405489083,2.0194457250515727,1.4393688130408844,1.1221469285382208
4580,-2.806166153531128,1.3897084600027854,1.2470218759361922,1.3897084600027858,1.2470218759361917
4581,1.0290510014261312,0.6236045804529022,1.571225902503746,0.623604580452902,1.5703667510860084
4582,-0.026980140944560322,1.1723943707436042,2.5135091326723353,1.1723943707436049,0.628083520917458
4583,-0.5877730051119582,1.4405670195531461,1.1851651926350815,1.440567019553146,1.1851651926350815
4584,-0.8665907032002624,1.5471252040889978,1.1625741439196258,1.547125204088998,1.1625741439196255
4585,-1.0647467232117067,1.6845422342266683,2.987274174923212,1.4570504193631266,0.15431847866658224
4586,-1.0771181876063514,1.5878819678939988,2.989791379613169,1.5537106856957954,0.15180127397662443
4587,-0.8474131865161785,1.530754509433292,0.8815977971128514,1.530754509433292,0.8815977971128511
4588,-0.7984573781744025,1.455767217054393,2.504718100386893,1.4557672170543932,0.6368745532029008
4589,-0.4087165243916753,1.2882342619748512,0.8961824519263195,1.2882342619748512,0.8961824519263194
4590,-0.07696790770658213,1.2542206006055043,2.4659734114164005,1.2542206006055046,0.6756192421733928
4591,-0.019102745789187536,1.0787283490826445,0.219593745139907,1.0787283490826447,0.21959374513990665
4592,0.22079169418552422,1.0436627710809896,0.996506288736013,1.0436627710809896,0.9965062887360133
4593,0.7211816499201266,0.7265660395474275,1.15724638652284,0.7265660395474276,1.1572463865228402
4594,2.1355638550370193,0.7463241680869408,2.0039859937060185,0.7463241680869414,1.1376066598837744
4595,-2.7920044376422766,1.2972098979911086,2.76064048882226,1.2972098979911086,0.3809521647675331
4596,-1.7222952803753064,1.6212993092792525,1.9651287078828223,1.5202933443105415,1.1764639457069708
4597,-0.5590052049257956,1.438380897047888,1.5181841943663112,1.4383808970478893,1.5181841943663095
4598,0.42040917905594444,0.8823084369172732,1.0354075739173025,0.8823084369172738,1.0354075739173028
4599,2.327724368236437,0.8188766229186712,1.96428441372902,0.8188766229186712,1.1773082398607733
