lat,long,seconds,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,mag-x,mag-y,mag-z,uva,alt,,,,,,,,,,,,,,
3024.5,9227.25,25,0.002457153,-0.058860645,0.990724426,-0.9613044,-7.9040584,132.4921604,25410.01224,-1283.137627,40969.3448,18,15363.8,,,,,,,,,,,,,,
3024.5,9227.25,26,-0.040999878,0.003151074,0.971681458,5.2032508,-15.7318228,87.6923236,4923.562434,16212.58958,41567.48932,14,15368.1,,,,,,,,,,,,,,
3024.5,9227.24,27,-0.051742065,-0.091087207,0.94531427,5.8441204,-6.1492964,113.9222008,-15114.27899,1558.048843,40819.80867,15,15372.6,,,,,,,,,,,,,,
3024.5,9227.23,28,-0.041488159,-0.061790332,0.98437677,2.2430436,-15.5181996,70.6024676,-17955.46546,-13545.10029,38427.23059,13,15376.1,,,,,,,,,,,,,,
3024.5,9227.23,29,-0.012679565,-0.098899707,1.046388489,16.250622,6.4239548,46.2036464,-7487.936356,-23863.09326,40819.80867,12,15380,,,,,,,,,,,,,,
3024.5,9227.22,30,0.01271106,0.006080762,1.037111145,11.4441,-6.0882612,47.5769384,1932.839834,-24610.77391,43511.45901,26,15383.6,,,,,,,,,,,,,,
3024.5,9227.21,31,-0.109847534,0.023658887,1.043458801,1.0833748,14.4653424,-259.2927884,-7637.472486,-10703.91382,43660.99514,5,15388.1,,,,,,,,,,,,,,
3024.5,9227.21,32,-0.031234253,-0.040305957,0.990236145,23.7121752,1.9989028,-242.61492,5521.706954,13520.93924,41417.95319,21,15392.4,,,,,,,,,,,,,,
3024.51,9227.2,33,-0.170394409,-0.02565752,0.93359552,6.3476608,7.9193172,-259.3843412,28849.34323,-22068.6597,36184.18864,19,15396.7,,,,,,,,,,,,,,
3024.51,9227.19,34,-0.072249878,-0.057884082,0.946290833,18.5699596,-1.0070808,-137.5275644,-8833.761526,-25208.91843,39473.9835,6,15401.2,,,,,,,,,,,,,,
3024.51,9227.19,35,-0.078597534,-0.016868457,1.010255676,17.5933964,15.5334584,-124.054044,-13020.77317,959.9043229,41717.02545,16,15404.8,,,,,,,,,,,,,,
3024.51,9227.17,37,-0.079085815,-0.061302051,1.02734552,1.983644,13.4124852,-66.6351796,9708.718594,15016.30054,42016.09771,90,15413.1,,,,,,,,,,,,,,
3024.52,9227.17,38,-0.062972534,-0.050559863,1.017091614,20.0042868,6.0730024,-45.8679528,27952.12645,511.2959329,40520.73641,182,15415.8,,,,,,,,,,,,,,
3024.52,9227.16,39,-0.033675659,-0.033958301,0.978517395,7.400518,8.0261288,-7.934576,32288.67422,-10404.84156,37978.6222,217,15419.9,,,,,,,,,,,,,,
3024.52,9227.16,40,-0.140609253,-0.018333301,0.885255676,13.3361912,-0.0305176,85.6323856,32587.74648,-16685.35902,36184.18864,169,15422.8,,,,,,,,,,,,,,
3024.52,9227.15,41,-0.05760144,0.009987012,0.893068176,-6.8054248,-24.3072684,-108.4290328,28849.34323,-9507.624777,40670.27254,61,15426.9,,,,,,,,,,,,,,
3024.52,9227.14,42,0.085953247,0.00168623,1.017579895,-19.1955704,-6.5918016,107.7576456,19578.10317,-16087.2145,42016.09771,22,15431.9,,,,,,,,,,,,,,
3024.52,9227.14,43,-0.070296753,-0.034934863,1.032228333,4.2114288,9.5825264,116.653526,30344.70453,5296.452093,39922.59189,70,15437.1,,,,,,,,,,,,,,
3024.52,9227.13,44,-0.098128784,-0.011497363,1.062013489,30.3802708,4.7149692,-120.315638,27952.12645,11876.04181,38277.69446,56,15442,,,,,,,,,,,,,,
3024.52,9227.12,45,-0.060042847,-0.078391895,1.056154114,-11.1084064,-14.6789656,-158.9051432,18979.95865,15913.51732,39174.91124,25,15445.9,,,,,,,,,,,,,,
3024.52,9227.11,46,0.071793091,-0.086692676,1.033693176,5.5542032,-8.39234,131.9733612,17484.59735,14418.15602,40969.3448,8,15449.6,,,,,,,,,,,,,,
3024.52,9227.1,47,-0.002425659,-0.039817676,0.942872864,3.6468532,-11.8560876,358.886976,-13170.3093,7090.885653,41268.41706,11,15454.4,,,,,,,,,,,,,,
3024.52,9227.09,48,-0.107894409,0.101295605,0.916993958,-4.8217808,-24.9328792,284.6071376,-8684.225396,-28498.71329,36333.72477,17,15458.8,,,,,,,,,,,,,,
3024.52,9227.09,49,-0.128402222,-0.087180957,0.947755676,9.078986,0.228882,77.1027164,34681.2523,-19227.47323,34539.29121,17,15463.3,,,,,,,,,,,,,,
3024.52,9227.07,51,-0.144027222,0.058815137,1.01562677,-7.1411184,2.7008076,-162.2925968,20325.78382,16960.27023,39324.44737,51,15469.7,,,,,,,,,,,,,,
3024.52,9227.07,52,0.026871216,-0.204368457,1.05859552,-17.7459844,-10.375984,85.8612676,11951.76054,10231.14438,43062.85062,24,15471.4,,,,,,,,,,,,,,
3024.51,9227.06,53,0.021988403,-0.043723926,1.017579895,0.076294,10.2386548,-99.029612,20475.31995,4548.771443,43660.99514,17,15474.8,,,,,,,,,,,,,,
3024.51,9227.05,54,-0.08103894,-0.011985645,1.014650208,-10.147102,9.1857976,5.7525676,21671.60899,4997.379833,42464.7061,14,15478.1,,,,,,,,,,,,,,
3024.51,9227.04,55,-0.007796753,-0.118919238,0.98437677,-7.553106,7.553106,27.6794632,30793.31292,-6068.293787,39473.9835,11,15483.6,,,,,,,,,,,,,,
3024.51,9227.04,56,0.053238403,-0.103294238,0.945802551,9.231574,19.6685932,-116.653526,30793.31292,-17433.03967,36931.86929,11,15489.3,,,,,,,,,,,,,,
3024.51,9227.03,57,-0.109359253,-0.245384082,1.006349426,22.0184484,20.6146388,-127.8382264,15989.23605,-31339.89976,35735.58025,139,15494.9,,,,,,,,,,,,,,
3024.51,9227.02,58,-0.168441284,-0.017356738,1.001466614,15.1519884,27.542134,-152.053942,-3599.996976,-26106.13521,41417.95319,70,15500.4,,,,,,,,,,,,,,
3024.51,9227.02,59,-0.141097534,0.00168623,0.985353333,5.950932,-2.67029,104.1870864,-13319.84543,-13844.17255,42165.63384,27,15503.7,,,,,,,,,,,,,,
3024.52,9227.01,0,-0.041488159,-0.06081377,0.923341614,-0.1373292,-23.0255292,104.6601092,-8833.761526,-22068.6597,39922.59189,23,15507.4,,,,,,,,,,,,,,
3024.52,9227,1,-0.011703003,-0.000755176,0.947267395,-3.8604764,-16.174328,-48.294102,-6740.255706,-29994.07459,37081.40542,19,15510.1,,,,,,,,,,,,,,
3024.52,9227,2,0.056168091,-0.025169238,0.984865051,-3.1890892,3.890994,130.7984336,7914.285034,-35526.9114,35286.97186,11,15514.4,,,,,,,,,,,,,,
3024.52,9226.99,3,-0.108870972,-0.074973926,1.020997864,24.8108088,-12.893686,46.5240812,33335.42713,-19377.00936,35436.50799,4,15519.6,,,,,,,,,,,,,,
3024.52,9226.98,4,-0.087874878,0.018776074,1.041993958,8.087164,-32.04348,27.9541216,30344.70453,-6815.974437,38726.30285,13,15524.1,,,,,,,,,,,,,,
3024.52,9226.97,6,0.039566528,-0.175071582,0.99218927,-20.3094628,10.1165844,55.2215972,18979.95865,9333.927603,43660.99514,31,15534.3,,,,,,,,,,,,,,
3024.52,9226.96,7,-0.088363159,-0.024192676,0.883790833,25.9857364,4.2114288,79.1626544,-1057.882766,17707.95088,39324.44737,122,15539.3,,,,,,,,,,,,,,
3024.52,9226.96,8,-0.039046753,-0.041770801,0.951661926,-3.5705592,-14.49586,-1.4953624,-5992.575056,18904.23992,37829.08607,87,15544.5,,,,,,,,,,,,,,
3024.52,9226.95,9,-0.172347534,0.018287793,1.041017395,-18.2190072,-15.029918,53.176918,8362.893424,22642.64317,38726.30285,120,15549.8,,,,,,,,,,,,,,
3024.52,9226.95,10,-0.020980347,-0.020774707,1.086427551,-17.2577028,-28.61025,-25.93996,13297.58571,15913.51732,39174.91124,217,15554.7,,,,,,,,,,,,,,
3024.52,9226.94,11,-0.110824097,-0.063743457,1.049806458,-3.967288,19.9585104,96.0236284,-3899.069236,6941.349523,44408.67579,223,15559.4,,,,,,,,,,,,,,
3024.52,9226.94,12,-0.115706909,-0.035911426,0.991212708,11.4746176,-2.517702,53.7262348,-7936.544746,-10554.37769,43810.53127,86,15563.8,,,,,,,,,,,,,,
3024.52,9226.93,13,-0.085433472,-0.04909502,0.912111145,-9.7351144,-5.9661908,106.3080596,-2254.171806,-20423.76227,42315.16997,33,15568.2,,,,,,,,,,,,,,
3024.52,9226.93,14,0.014664185,-0.035423145,0.955079895,-2.3345964,0.9307868,122.1619528,13895.73023,-25807.06295,40819.80867,15,15572.7,,,,,,,,,,,,,,
3024.52,9226.92,15,-0.009749878,-0.174583301,1.040040833,13.4124852,5.0659216,135.0861564,30045.63227,-3227.107317,39922.59189,11,15577.3,,,,,,,,,,,,,,
3024.52,9226.91,16,-0.08494519,0.007545605,1.040529114,11.1694416,-5.3100624,-18.1884896,30344.70453,10380.68051,37978.6222,12,15581.3,,,,,,,,,,,,,,
3024.53,9226.91,17,-0.107894409,-0.049583301,1.041505676,2.6092548,-12.3748868,-8.6822572,26157.69289,-22517.26809,37230.94155,12,15585.1,,,,,,,,,,,,,,
3024.53,9226.9,18,0.019058716,0.08371748,1.057130676,17.6696904,-6.3781784,-81.1920748,3428.201134,-24610.77391,40819.80867,12,15588.9,,,,,,,,,,,,,,
3024.53,9226.9,19,-0.087386597,-0.01784502,1.034669739,7.8125056,6.4239548,-83.5724476,-8833.761526,-12647.88351,44408.67579,12,15591.7,,,,,,,,,,,,,,
3024.54,9226.88,21,-0.101058472,-0.042747363,1.047365051,9.8724436,0.7476812,-240.936452,-9431.906046,3950.626923,43062.85062,20,15601.2,,,,,,,,,,,,,,
3024.54,9226.87,22,-0.113753784,-0.089134082,1.037599426,21.5606844,-0.5035404,-73.4406044,8661.965684,17259.34249,40072.12802,114,15605.7,,,,,,,,,,,,,,
3024.54,9226.87,23,-0.051742065,-0.022239551,0.99609552,5.8136028,7.6599176,-212.4940488,23615.57868,16661.19797,38726.30285,163,15610.5,,,,,,,,,,,,,,
3024.54,9226.86,24,-0.133773315,0.004615918,0.969728333,-14.6331892,-22.4762124,28.8696496,31840.06583,-15040.46159,37679.54994,70,15613.6,,,,,,,,,,,,,,
3024.54,9226.86,25,0.089371216,-0.011497363,0.937990051,5.0811804,-7.6904352,28.5797324,12549.90506,-26853.81586,40221.66415,26,15617.2,,,,,,,,,,,,,,
3024.54,9226.85,26,-0.023421753,-0.075950488,0.856935364,1.1138924,-11.6577232,257.6143204,28550.27097,-8460.871867,40670.27254,20,15621.8,,,,,,,,,,,,,,
3024.54,9226.84,27,-0.040999878,-0.064231738,0.908204895,-1.0375984,-20.0500632,156.0670064,-2403.707936,16661.19797,40969.3448,102,15626.6,,,,,,,,,,,,,,
3024.53,9226.84,28,0.000504028,-0.038352832,0.954103333,-18.2647836,-8.39234,231.7353956,-8833.761526,-28648.24942,36483.2609,160,15631.8,,,,,,,,,,,,,,
3024.53,9226.83,29,-0.076156128,-0.058860645,1.008302551,-3.8452176,-21.3012848,148.315536,37522.43877,-3227.107317,34688.82734,80,15638.5,,,,,,,,,,,,,,
3024.53,9226.83,30,-0.072738159,0.063697949,1.053712708,-16.5252804,-5.4779092,-39.978056,24064.18707,15016.30054,37829.08607,36,15644.5,,,,,,,,,,,,,,
3024.53,9226.82,31,-0.043441284,-0.132591113,0.970216614,-2.0294204,3.4790064,-53.5736468,26606.30128,6941.349523,39473.9835,15,15651.4,,,,,,,,,,,,,,
3024.53,9226.82,32,0.049820435,-0.057884082,0.936525208,9.1857976,8.4991516,79.422054,29597.02388,-11152.52221,38726.30285,15,15658.4,,,,,,,,,,,,,,
3024.53,9226.81,33,-0.111312378,0.000709668,0.930665833,-3.662112,-1.449586,-72.2046416,33933.57165,-3077.571187,36333.72477,79,15665.6,,,,,,,,,,,,,,
3024.53,9226.8,35,-0.06150769,-0.10768877,0.999025208,-5.0964392,-10.223396,70.9686788,31540.99357,-15788.14224,36184.18864,50,15680,,,,,,,,,,,,,,
3024.53,9226.8,36,0.050796997,0.027565137,1.061036926,-13.809214,-10.2386548,19.7143696,27503.51806,-12049.73899,39773.05576,24,15686.1,,,,,,,,,,,,,,
3024.53,9226.8,37,-0.095199097,-0.059348926,1.087892395,-8.7890688,-5.2185096,11.5051352,28699.8071,2754.337883,40520.73641,121,15691.6,,,,,,,,,,,,,,
3024.53,9226.79,38,-0.094222534,0.015846387,1.048341614,-9.6740792,2.4566668,9.2163152,24662.33159,3352.482403,40670.27254,66,15696.4,,,,,,,,,,,,,,
3024.53,9226.79,39,0.015640747,-0.108665332,1.048829895,18.7225476,1.8615736,-230.5909856,27204.4458,-8161.799607,42016.09771,25,15701.1,,,,,,,,,,,,,,
3024.53,9226.79,40,-0.094710815,-0.059348926,1.06250177,9.460456,12.2680752,-8.2244932,24811.86772,-15638.60611,40520.73641,15,15706,,,,,,,,,,,,,,
3024.53,9226.79,41,-0.102523315,-0.059837207,1.041505676,-1.9683852,2.3040788,-59.4025084,30045.63227,-14741.38933,37679.54994,17,15711.2,,,,,,,,,,,,,,
3024.53,9226.78,42,-0.071761597,0.034401074,0.983400208,-2.0294204,-2.3803728,-92.6666924,22269.75351,-23863.09326,40072.12802,16,15716,,,,,,,,,,,,,,
3024.53,9226.78,43,0.058121216,-0.134544238,0.951173645,9.6435616,-3.1738304,-68.1610596,2381.448224,-28050.1049,39324.44737,18,15720.2,,,,,,,,,,,,,,
3024.53,9226.77,44,-0.059066284,-0.014427051,0.926759583,0.9765632,9.3383856,-22.9034588,-9282.369916,-15788.14224,41717.02545,17,15724.2,,,,,,,,,,,,,,
3024.53,9226.76,45,-0.17869519,0.04465498,0.952638489,-16.8457152,-21.4996492,-47.4853856,-13020.77317,-10404.84156,41717.02545,12,15728.2,,,,,,,,,,,,,,
3024.53,9226.76,46,-0.073714722,-0.05300127,0.982423645,-10.9405596,-20.5841212,-50.2472284,-18254.53772,-12348.81125,38427.23059,12,15732.7,,,,,,,,,,,,,,
3024.54,9226.75,47,0.007828247,-0.093528613,0.989747864,5.5542032,-2.4261492,28.3355916,-16759.17642,-26405.20747,34688.82734,11,15738.1,,,,,,,,,,,,,,
3024.54,9226.75,48,-0.086410034,-0.029075488,1.030763489,25.329608,20.2026512,88.1806052,-17207.78481,-22068.6597,35735.58025,33,15743.9,,,,,,,,,,,,,,
3024.54,9226.74,50,-0.053206909,-0.054954395,1.022462708,10.3149488,-16.2963984,58.4106864,-10478.65896,-18031.18419,40520.73641,45,15756.8,,,,,,,,,,,,,,
3024.54,9226.73,51,-0.015120972,-0.025169238,0.936036926,15.7470816,-5.2185096,80.8258636,-5992.575056,-14442.31707,43511.45901,38,15764,,,,,,,,,,,,,,
3024.54,9226.73,52,-0.121566284,0.118385449,1.017579895,-10.0860668,19.0582412,-236.4808824,-6142.111186,-9507.624777,45455.4287,109,15771.6,,,,,,,,,,,,,,
3024.54,9226.72,53,-0.060042847,0.009010449,1.043458801,-12.054452,-31.356834,-225.525064,-17506.85707,-2180.354407,39922.59189,150,15778.6,,,,,,,,,,,,,,
3024.53,9226.72,54,0.011246216,-0.155052051,0.932618958,-0.8697516,-47.378574,226.3337804,-30067.89199,-4872.004747,31249.49635,105,15785.4,,,,,,,,,,,,,,
3024.53,9226.71,55,0.09864856,-0.001243457,0.956544739,25.2990904,14.2059428,72.7997348,-19450.82676,-29395.93007,28258.77375,85,15791.9,,,,,,,,,,,,,,
3024.53,9226.71,56,0.099136841,-0.162864551,1.01953302,38.2538116,-16.3574336,152.1607536,6717.995994,-31788.50815,37829.08607,184,15798.2,,,,,,,,,,,,,,
3024.53,9226.7,57,0.048843872,-0.004661426,0.92968927,-6.942754,-54.5959864,305.8473872,16886.45283,-10554.37769,45305.89257,237,15804.3,,,,,,,,,,,,,,
3024.53,9226.69,58,-0.094222534,-0.173606738,0.924806458,-1.2359628,-24.6277032,139.541726,4774.026304,-86.84858708,46651.71774,232,15810.6,,,,,,,,,,,,,,
3024.53,9226.69,59,-0.03416394,0.032447949,1.045900208,-49.7589468,-21.6827548,135.3608148,-2403.707936,-22068.6597,40969.3448,241,15816.5,,,,,,,,,,,,,,
3024.54,9226.68,0,0.01661731,-0.175559863,1.056154114,-25.3601256,-7.476812,-37.1094016,-2104.635676,-36125.05592,33492.5383,221,15822.3,,,,,,,,,,,,,,
3024.54,9226.68,1,0.080582153,0.01731123,1.008302551,8.1939756,20.6604152,-67.3981196,-21544.33258,-20722.83453,33791.61056,94,15827.4,,,,,,,,,,,,,,
3024.54,9226.67,2,-0.005843628,-0.087669238,1.025880676,11.3830648,20.751968,125.7019944,-7487.936356,-22367.73196,38576.76672,99,15832.6,,,,,,,,,,,,,,
3024.54,9226.67,4,-0.074203003,0.144264355,0.94140802,27.2522168,13.3209324,-78.0182444,10755.4715,-16685.35902,43660.99514,281,15843.4,,,,,,,,,,,,,,
3024.54,9226.66,5,-0.27635144,-0.00612627,0.97265802,15.0451768,-20.21791,-26.2146184,-2403.707936,-13545.10029,45904.03709,258,15848.4,,,,,,,,,,,,,,
3024.54,9226.66,6,-0.025863159,0.007057324,1.087404114,16.2353632,-39.215116,-104.7821796,-16609.64029,62.68754292,42763.77836,154,15853.3,,,,,,,,,,,,,,
3024.55,9226.66,7,0.150894653,-0.083762988,1.052736145,26.2909124,0.5493168,36.0565444,-18703.14611,16362.12571,32445.78539,51,15857.9,,,,,,,,,,,,,,
3024.55,9226.66,8,-0.047347534,-0.136985645,0.999025208,18.615736,1.8157972,194.778582,-19002.21837,-26853.81586,31698.10474,72,15862.2,,,,,,,,,,,,,,
3024.55,9226.65,9,-0.061995972,-0.10768877,1.009767395,1.90735,-38.6657992,238.1288328,29746.56001,-15638.60611,39025.37511,129,15865.7,,,,,,,,,,,,,,
3024.55,9226.65,10,-0.028304565,-0.031028613,0.973634583,-23.3154464,-29.830954,185.4401964,13746.1941,8436.710823,45455.4287,213,15869.8,,,,,,,,,,,,,,
3024.55,9226.65,11,0.02442981,-0.085227832,0.911134583,8.163458,-0.4882816,-0.1983644,-758.8105056,1558.048843,45904.03709,201,15873.9,,,,,,,,,,,,,,
3024.55,9226.65,12,-0.052718628,-0.031028613,1.000978333,16.098034,-5.4626504,2.517702,-758.8105056,10829.2889,44408.67579,127,15878.3,,,,,,,,,,,,,,
3024.55,9226.64,13,-0.064437378,-0.002708301,1.027833801,23.4832932,26.1078068,-50.506628,9110.574074,19502.38444,39473.9835,49,15882.5,,,,,,,,,,,,,,
3024.55,9226.64,14,-0.082015503,0.056862012,0.97656427,2.9296896,10.5590896,-144.3940244,20774.39221,21595.89026,36333.72477,42,15886.1,,,,,,,,,,,,,,
3024.55,9226.63,15,0.006851685,-0.044700488,0.925294739,3.3874536,-26.2298772,-96.4813924,32886.81874,-6965.510567,38277.69446,27,15890,,,,,,,,,,,,,,
3024.55,9226.63,16,0.036636841,0.008033887,0.919923645,10.2386548,0.152588,4.3334992,23017.43416,-18330.25645,42315.16997,144,15894.1,,,,,,,,,,,,,,
3024.55,9226.62,17,-0.111312378,0.007545605,0.962404114,-7.1106008,0.3967288,-79.574642,19428.56704,-18629.32871,42464.7061,108,15898.8,,,,,,,,,,,,,,
3024.56,9226.62,19,-0.032699097,-0.025169238,1.04687677,-21.8658604,-5.8136028,112.4115796,16437.84444,-27302.42425,40969.3448,32,15909,,,,,,,,,,,,,,
3024.56,9226.61,20,-0.01072644,-0.073020801,1.053224426,-7.0343068,6.7291308,4.0283232,30344.70453,-21021.90679,37679.54994,16,15914.1,,,,,,,,,,,,,,
3024.56,9226.61,21,-0.16697644,-0.007591113,1.071290833,13.3056736,-2.0751968,40.5273728,32438.21035,3651.554663,36034.65251,12,15918.6,,,,,,,,,,,,,,
3024.56,9226.6,22,-0.067367065,0.016822949,0.978517395,-15.0756944,-19.8516988,38.0249296,16736.9167,15913.51732,41717.02545,11,15922.9,,,,,,,,,,,,,,
3024.57,9226.6,23,-0.042953003,-0.109153613,0.891603333,-8.316046,8.4075988,65.689134,1633.767574,10978.82503,43511.45901,11,15927.1,,,,,,,,,,,,,,
3024.57,9226.59,24,-0.009749878,-0.101829395,0.955568176,10.4675368,19.9737692,-12.4511808,1334.695314,10380.68051,43960.0674,13,15931.4,,,,,,,,,,,,,,
3024.57,9226.59,25,-0.097640503,-0.015891895,1.021974426,16.3574336,-5.3863564,10.6201248,-4048.605366,15016.30054,41268.41706,38,15935.8,,,,,,,,,,,,,,
3024.57,9226.59,26,-0.040999878,0.039283887,1.014161926,-17.9748664,-32.3639148,33.2336664,-13917.98995,14119.08376,37829.08607,68,15939.8,,,,,,,,,,,,,,
3024.57,9226.58,27,-0.04197644,-0.08815752,1.069337708,-13.2904148,13.8549904,172.6380632,-20796.65193,-14143.24481,34838.36347,86,15943.2,,,,,,,,,,,,,,
3024.57,9226.58,28,-0.051742065,0.029518262,1.048341614,0.0305176,6.4697312,81.6498388,1334.695314,-31339.89976,38427.23059,38,15946.3,,,,,,,,,,,,,,
3024.57,9226.57,29,-0.031722534,-0.003196582,0.940919739,-8.1939756,9.3383856,70.6177264,26755.83741,-23863.09326,38277.69446,22,15950,,,,,,,,,,,,,,
3024.57,9226.57,30,-0.076644409,0.062233105,0.955568176,-18.9819472,5.4321328,23.7426928,34980.32456,-7563.655087,34987.8996,22,15954.2,,,,,,,,,,,,,,
3024.57,9226.56,31,-0.101058472,-0.002708301,0.965822083,-8.1024228,2.0751968,114.4257412,24811.86772,13820.0115,36333.72477,9,15958.8,,,,,,,,,,,,,,
3024.58,9226.56,33,-0.129867065,0.106666699,1.017091614,-9.994514,14.266978,44.6625076,-14516.13447,7689.030173,41717.02545,13,15967.4,,,,,,,,,,,,,,
3024.58,9226.55,34,-0.138656128,-0.187278613,1.081544739,-16.5710568,4.3792756,249.939144,-7936.544746,-24311.70165,40819.80867,19,15970.9,,,,,,,,,,,,,,
3024.58,9226.55,35,-0.023421753,-0.032005176,1.024904114,-5.8441204,-32.5470204,224.609536,25858.62063,-10404.84156,42464.7061,17,15974.7,,,,,,,,,,,,,,
3024.58,9226.54,36,-0.133773315,-0.059348926,0.931154114,-18.234266,-26.5960884,340.4543456,4026.345654,12474.18633,44707.74805,90,15978.8,,,,,,,,,,,,,,
3024.58,9226.54,37,-0.092269409,-0.124778613,0.941896301,-9.9334788,-23.1628584,269.165232,-8086.080876,-17433.03967,43212.38675,143,15983,,,,,,,,,,,,,,
3024.58,9226.54,38,-0.103988159,0.025612012,1.010743958,-39.0930456,-31.585716,325.7601212,25260.47611,-18778.86484,39324.44737,77,15987.8,,,,,,,,,,,,,,
3024.58,9226.53,39,-0.126449097,-0.075462207,1.017091614,-1.8615736,-9.9334788,214.3556224,12699.44119,18904.23992,41268.41706,43,15992.6,,,,,,,,,,,,,,
3024.59,9226.53,40,0.014664185,-0.096946582,1.018068176,-10.8032304,-5.645756,146.4387036,-17357.32094,-20722.83453,36333.72477,12,15997.3,,,,,,,,,,,,,,
3024.59,9226.52,41,-0.134749878,0.054420605,1.034669739,-2.28882,-26.6876412,285.1564544,29597.02388,-20573.2984,38427.23059,25,16001.8,,,,,,,,,,,,,,
3024.59,9226.52,42,-0.082503784,-0.028587207,0.990724426,-22.4456948,-10.5743484,129.5319532,16138.77218,9932.072123,43810.53127,74,16006.2,,,,,,,,,,,,,,
3024.6,9226.52,43,-0.119613159,-0.052512988,0.932618958,-1.5411388,8.8653628,146.8354324,-5244.894406,-3825.251837,44558.21192,84,16011.2,,,,,,,,,,,,,,
3024.6,9226.51,44,-0.103988159,0.035377637,0.975099426,-13.9923196,-17.3339968,66.0095688,-1656.027286,-19377.00936,43212.38675,26,16016.1,,,,,,,,,,,,,,
3024.6,9226.51,45,0.071793091,-0.010520801,1.06640802,-18.8598768,22.0337072,112.1674388,13148.04958,-29246.39394,39324.44737,13,16021.6,,,,,,,,,,,,,,
3024.61,9226.5,46,-0.119613159,-0.121360645,1.074708801,11.0321124,35.4309336,-191.1775052,25260.47611,-31638.97202,32296.24926,64,16026.5,,,,,,,,,,,,,,
3024.61,9226.49,48,-0.103011597,-0.171653613,1.014650208,-9.5672676,12.3748868,-123.5810212,-13170.3093,-31938.04428,31548.56861,25,16036.5,,,,,,,,,,,,,,
3024.61,9226.49,49,0.021500122,-0.023704395,1.005861145,-11.367806,31.6772688,-150.2381448,-17357.32094,7090.885653,37829.08607,103,16041.3,,,,,,,,,,,,,,
3024.61,9226.48,50,-0.047347534,-0.10378252,1.037599426,-16.937268,17.0288208,49.1028184,-4347.677626,10829.2889,43960.0674,107,16046.2,,,,,,,,,,,,,,
3024.62,9226.47,51,0.05567981,0.015846387,1.055665833,2.9602072,23.2238936,150.5128032,7316.140514,11277.89729,42913.31449,28,16050.9,,,,,,,,,,,,,,
3024.62,9226.47,52,-0.114730347,0.007545605,0.930177551,29.2663784,-0.1831056,24.7039972,1334.695314,17558.41475,38726.30285,14,16055.7,,,,,,,,,,,,,,
3024.62,9226.46,53,-0.145980347,0.072487012,0.859865051,11.5356528,-26.6418648,17.5628788,3129.128874,25932.43803,33791.61056,84,16061.6,,,,,,,,,,,,,,
3024.62,9226.46,54,-0.044906128,0.106178418,0.897462708,33.2947016,-18.8903944,-272.2475096,36475.68586,15614.44506,30501.8157,159,16067.1,,,,,,,,,,,,,,
3024.63,9226.45,55,-0.145003784,-0.03347002,1.098146301,37.00259,-29.4647428,46.1120936,23615.57868,-24909.84617,37230.94155,56,16072.3,,,,,,,,,,,,,,
3024.63,9226.45,56,0.175308716,-0.20534502,1.052247864,-38.375882,-51.49845,260.5287512,15092.01927,-2329.890537,45754.50096,121,16078,,,,,,,,,,,,,,
3024.63,9226.45,57,0.092789185,-0.04909502,1.031740051,-2.5634784,42.0532528,9.9334788,15092.01927,-1582.209887,46053.57322,147,16084.3,,,,,,,,,,,,,,
lat,long,second,-0.007308472,-0.032493457,1.038087708,40.4053024,-19.7143696,-5.1422156,5671.243084,21296.818,40072.12802,uva,alt,,,,,,,,,,,,,,
3024.63,9226.44,58,-0.304183472,-0.050559863,0.947755676,30.670188,-28.5186972,-78.506526,3129.128874,30717.59419,31548.56861,45,16090.8,,,,,,,,,,,,,,
3024.63,9226.44,59,-0.058089722,0.133522168,0.97656427,-4.9133336,-44.7235428,-136.3526368,23615.57868,28175.47998,27959.70149,25,16096.5,,,,,,,,,,,,,,
3024.64,9226.43,0,-0.311995972,-0.152610645,1.103517395,69.580128,-1.3580332,-194.9159112,20176.24769,-29096.85781,36184.18864,19,16102.7,,,,,,,,,,,,,,
3024.64,9226.42,2,-0.01072644,0.178932324,1.017579895,28.305074,3.6315944,-136.4441896,5521.706954,-17881.64806,44707.74805,17,16117.2,,,,,,,,,,,,,,
3024.65,9226.41,3,-0.25291394,0.05246748,0.929200989,-20.21791,-10.7421952,5.5236856,5222.634694,-10703.91382,46950.79,14,16121,,,,,,,,,,,,,,
3024.65,9226.41,4,-0.223128784,0.026588574,1.013673645,-56.4270424,-69.2444344,253.0519392,-5843.038926,-24461.23778,40969.3448,24,16125,,,,,,,,,,,,,,
3024.66,9226.4,5,-0.023421753,-0.100852832,0.989259583,2.746584,28.7475792,-166.6566136,23615.57868,-36573.66431,26015.7318,43,16129.5,,,,,,,,,,,,,,
3024.66,9226.39,6,-0.027816284,-0.19362627,0.987794739,11.6424644,44.9829424,-369.9801236,-20647.1158,-31788.50815,27212.02084,28,16134.8,,,,,,,,,,,,,,
3024.66,9226.39,7,-0.068343628,-0.272727832,1.138185364,-35.0036872,46.310458,-70.2057388,-6590.719576,15614.44506,40670.27254,17,16140.3,,,,,,,,,,,,,,
3024.66,9226.38,8,0.05958606,-0.139915332,1.012697083,-21.0418852,-3.0059836,-263.5499936,17484.59735,-2928.035057,45156.35644,16,16146.2,,,,,,,,,,,,,,
