,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross
2946,-0.8740529455116485,1.9567755547389891,2.0274407641383223,1.1848170988508038,1.114151889451471
2947,-0.22707094141763562,1.755461907027486,2.1968053995193637,1.3861307465623076,0.9447872540704296
2948,1.1272886906575792,1.7053607871747274,2.0717759574840544,1.436231866415067,1.0698166961057394
2949,-2.609530829498066,2.7261782154444147,0.7406362761966088,0.41541443814537826,0.7406362761966088
2950,-0.8831349466606612,1.9421359427656437,1.2534877411845409,1.1994567108241496,1.253487741184541
2951,0.5901819365522697,1.6217823352941658,1.0795955693283383,1.5198103182956264,1.0795955693283383
2952,1.89747437617999,2.0051041666624387,0.3006852460576525,1.1364884869273546,0.3006852460576528
2953,-2.545184144728936,2.795512825620286,1.545851013273298,0.34607982796950726,1.5458510132732934
2954,-1.9237058687831785,2.4488344551845636,0.8666555482876003,0.6927581984052297,0.8666555482876006
2955,-1.6327036135371067,2.3032515573731587,2.172685577231567,0.8383410962166341,0.9689070763582259
2956,-1.4832001013146965,2.1716333180896816,1.7701903379173,0.969959335500112,1.3714023156724928
2957,-1.557573251479966,2.298508328894857,1.9337271954985025,0.8430843246949364,1.207865458091291
2958,-1.9528562337123463,2.4882347207934807,1.7801154971357032,0.6533579327963128,1.3614771564540902
2959,-2.274327059133149,2.622091453494401,1.9298257393831402,0.5195012000953924,1.2117669142066532
2960,2.736118270527675,2.4153015728963414,1.357605829186786,0.7262910806934519,1.3576058291867854
2961,1.323430283619289,1.7782417901597687,1.1243558563313198,1.3633508634300242,1.1243558563313196
2962,0.7423800993409788,1.58670719501551,0.5173223989520563,1.5548854585742888,0.5173223989520567
2963,0.7012466758849183,1.5651296452800378,2.3453420360733754,1.5651296452800132,0.7962506175164177
2964,0.6565286119365503,1.5985681969529213,0.6788734435092926,1.5430244566368694,0.6788734435092928
2965,1.0694700043461562,1.706795303057339,0.7072521749388716,1.4347973505324534,0.7072521749388717
2966,1.6819577502003153,1.924294838253911,1.392862040038117,1.217297815335882,1.3928620400381175
2967,2.8942309853010104,2.484197897567401,1.9650244623523583,0.6573947560223924,1.1765681912374348
2968,-2.7320886869494188,2.718997374793255,2.1659621953024115,0.4225952787965386,0.9756304582873818
2969,-2.1998647231436954,2.612972977426292,2.2522887863810537,0.5286196761635016,0.8893038672087397
2970,-1.2589594994869655,2.079737094811872,1.97252881958892,1.0618555587779213,1.1690638340008732
2971,-0.18329227716314717,1.7124201445455556,1.6843089750210551,1.429172509044238,1.4572836785687397
2972,0.7146063491093287,1.6841589653170062,2.3572295625203203,1.4574336882727872,0.7843630910694732
2973,2.345551896645,2.2098406920328677,2.4600812215684393,0.9317519615569255,0.6815114320213537
2974,1.4503492642269584,1.7651650029877124,2.701992756973771,1.3764276506020812,0.4395998966160227
2975,-0.28852842417416635,1.7508799416974388,1.1559598325697928,1.3907127118923555,1.1559598325697935
2976,-1.6741216148340268,2.3398968698474407,2.09879951555526,0.8016957837423525,1.0427931380345337
2977,2.5671766080479093,2.3358492104018995,0.9422595967870041,0.8057434431878939,0.9422595967870042
2978,0.736697434673934,1.729838065178483,1.9364437115268889,1.4117545884113105,1.2051489420629045
